,≥ 25 and < 45 Years,2019,Jan,10 or fewer,10 or fewer,10 or fewer,913
,,,Feb,10 or fewer,10 or fewer,10 or fewer,954
,,,Mar,10 or fewer,10 or fewer,10 or fewer,1052
,,,Apr,10 or fewer,10 or fewer,10 or fewer,965
,,,May,10 or fewer,10 or fewer,10 or fewer,1062
,,,Jun,10 or fewer,10 or fewer,10 or fewer,1072
,,,Jul,10 or fewer,12,10 or fewer,1086
,,,Aug,10 or fewer,10 or fewer,10 or fewer,1001
,,,Sep,10 or fewer,11,10 or fewer,829
,,,Oct,10 or fewer,10 or fewer,10 or fewer,824
,,,Nov,10 or fewer,10 or fewer,10 or fewer,747
,,,Dec,10 or fewer,10 or fewer,10 or fewer,822
,≥ 45 and < 65 Years,2019,Jan,10 or fewer,10 or fewer,10 or fewer,833
,,,Feb,10 or fewer,10 or fewer,10 or fewer,769
,,,Mar,10 or fewer,10 or fewer,10 or fewer,880
,,,Apr,10 or fewer,10 or fewer,10 or fewer,835
,,,May,10 or fewer,10 or fewer,10 or fewer,897
,,,Jun,10 or fewer,10 or fewer,10 or fewer,871
,,,Jul,10 or fewer,10 or fewer,10 or fewer,928
,,,Aug,10 or fewer,10 or fewer,10 or fewer,805
,,,Sep,10 or fewer,10 or fewer,10 or fewer,688
,,,Oct,10 or fewer,10 or fewer,10 or fewer,694
,,,Nov,10 or fewer,10 or fewer,10 or fewer,612
,,,Dec,10 or fewer,10 or fewer,10 or fewer,683
,65 Years or more,2019,Jan,10 or fewer,10 or fewer,10 or fewer,512
,,,Feb,10 or fewer,10 or fewer,10 or fewer,487
,,,Mar,10 or fewer,10 or fewer,10 or fewer,535
,,,Apr,10 or fewer,10 or fewer,10 or fewer,523
,,,May,10 or fewer,10 or fewer,10 or fewer,668
,,,Jun,10 or fewer,10 or fewer,10 or fewer,574
,,,Jul,10 or fewer,10 or fewer,10 or fewer,590
,,,Aug,10 or fewer,10 or fewer,10 or fewer,581
,,,Sep,10 or fewer,10 or fewer,10 or fewer,413
,,,Oct,10 or fewer,10 or fewer,10 or fewer,381
,,,Nov,10 or fewer,10 or fewer,10 or fewer,384
,,,Dec,10 or fewer,10 or fewer,10 or fewer,416
,No value,2019,Jan,10 or fewer,10 or fewer,10 or fewer,90
,,,Feb,10 or fewer,10 or fewer,10 or fewer,74
,,,Mar,10 or fewer,10 or fewer,10 or fewer,80
,,,Apr,10 or fewer,10 or fewer,10 or fewer,98
,,,May,10 or fewer,10 or fewer,10 or fewer,91
,,,Jun,10 or fewer,10 or fewer,10 or fewer,85
,,,Jul,10 or fewer,10 or fewer,10 or fewer,69
,,,Aug,10 or fewer,10 or fewer,10 or fewer,85
,,,Sep,10 or fewer,10 or fewer,10 or fewer,68
,,,Oct,10 or fewer,10 or fewer,10 or fewer,72
,,,Nov,10 or fewer,10 or fewer,10 or fewer,57
,,,Dec,10 or fewer,10 or fewer,10 or fewer,81
,"Total: Total includes all data under the Alabama bucket, including data from rows not currently displayed.",2019,Jan,10 or fewer,10 or fewer,10 or fewer,3235
,,,Feb,10 or fewer,10 or fewer,10 or fewer,3174
,,,Mar,10 or fewer,10 or fewer,10 or fewer,3508
,,,Apr,10 or fewer,10 or fewer,10 or fewer,3298
,,,May,10 or fewer,10 or fewer,10 or fewer,3642
,,,Jun,10 or fewer,24,10 or fewer,3510
,,,Jul,10 or fewer,26,10 or fewer,3628
,,,Aug,10 or fewer,25,10 or fewer,3270
,,,Sep,10 or fewer,14,10 or fewer,2674
,,,Oct,10 or fewer,10 or fewer,10 or fewer,2674
,,,Nov,10 or fewer,10 or fewer,10 or fewer,2517
,,,Dec,10 or fewer,10 or fewer,10 or fewer,2742
Vermont,Less than 15 Years,2019,Jan,10 or fewer,10 or fewer,10 or fewer,136
,,,Feb,10 or fewer,10 or fewer,10 or fewer,122
,,,Mar,10 or fewer,10 or fewer,10 or fewer,144
,,,Apr,10 or fewer,10 or fewer,10 or fewer,124
,,,May,10 or fewer,10 or fewer,10 or fewer,122
,,,Jun,10 or fewer,10 or fewer,10 or fewer,127
,,,Jul,10 or fewer,10 or fewer,10 or fewer,130
,,,Aug,10 or fewer,10 or fewer,10 or fewer,161
,,,Sep,10 or fewer,10 or fewer,10 or fewer,129
,,,Oct,10 or fewer,10 or fewer,10 or fewer,160
,,,Nov,10 or fewer,10 or fewer,10 or fewer,455
,,,Dec,10 or fewer,10 or fewer,10 or fewer,547
,≥ 15 and < 25 Years,2019,Jan,10 or fewer,10 or fewer,10 or fewer,137
,,,Feb,10 or fewer,10 or fewer,10 or fewer,148
,,,Mar,10 or fewer,10 or fewer,10 or fewer,142
,,,Apr,10 or fewer,10 or fewer,10 or fewer,138
,,,May,10 or fewer,10 or fewer,10 or fewer,157
,,,Jun,10 or fewer,10 or fewer,10 or fewer,138
,,,Jul,10 or fewer,10 or fewer,10 or fewer,182
,,,Aug,10 or fewer,10 or fewer,10 or fewer,149
,,,Sep,10 or fewer,10 or fewer,10 or fewer,178
,,,Oct,10 or fewer,10 or fewer,10 or fewer,175
,,,Nov,10 or fewer,10 or fewer,10 or fewer,490
,,,Dec,10 or fewer,10 or fewer,10 or fewer,556
,≥ 25 and < 45 Years,2019,Jan,10 or fewer,10 or fewer,10 or fewer,253
,,,Feb,10 or fewer,10 or fewer,10 or fewer,262
,,,Mar,10 or fewer,10 or fewer,10 or fewer,278
,,,Apr,10 or fewer,10 or fewer,10 or fewer,264
,,,May,10 or fewer,10 or fewer,10 or fewer,310
,,,Jun,10 or fewer,10 or fewer,10 or fewer,304
,,,Jul,10 or fewer,10 or fewer,10 or fewer,395
,,,Aug,10 or fewer,10 or fewer,10 or fewer,389
,,,Sep,10 or fewer,10 or fewer,10 or fewer,323
,,,Oct,10 or fewer,10 or fewer,10 or fewer,315
,,,Nov,10 or fewer,10 or fewer,10 or fewer,1027
,,,Dec,10 or fewer,10 or fewer,10 or fewer,1181
,≥ 45 and < 65 Years,2019,Jan,10 or fewer,10 or fewer,10 or fewer,304
,,,Feb,10 or fewer,10 or fewer,10 or fewer,275
,,,Mar,10 or fewer,10 or fewer,10 or fewer,339
,,,Apr,10 or fewer,10 or fewer,10 or fewer,303
,,,May,10 or fewer,10 or fewer,10 or fewer,378
,,,Jun,10 or fewer,10 or fewer,10 or fewer,358
,,,Jul,10 or fewer,10 or fewer,10 or fewer,392
,,,Aug,10 or fewer,10 or fewer,10 or fewer,395
,,,Sep,10 or fewer,10 or fewer,10 or fewer,352
,,,Oct,10 or fewer,10 or fewer,10 or fewer,377
,,,Nov,10 or fewer,10 or fewer,10 or fewer,1056
,,,Dec,10 or fewer,10 or fewer,10 or fewer,1204
,65 Years or more,2019,Jan,10 or fewer,10 or fewer,10 or fewer,315
,,,Feb,10 or fewer,10 or fewer,10 or fewer,306
,,,Mar,10 or fewer,10 or fewer,10 or fewer,355
,,,Apr,10 or fewer,10 or fewer,10 or fewer,375
,,,May,10 or fewer,10 or fewer,10 or fewer,409
,,,Jun,10 or fewer,10 or fewer,10 or fewer,424
,,,Jul,10 or fewer,10 or fewer,10 or fewer,414
,,,Aug,10 or fewer,10 or fewer,10 or fewer,394
,,,Sep,10 or fewer,10 or fewer,10 or fewer,391
,,,Oct,10 or fewer,10 or fewer,10 or fewer,400
,,,Nov,10 or fewer,10 or fewer,10 or fewer,1161
,,,Dec,10 or fewer,10 or fewer,10 or fewer,1366
,No value,2019,Jan,10 or fewer,10 or fewer,10 or fewer,57
,,,Feb,10 or fewer,10 or fewer,10 or fewer,55
,,,Mar,10 or fewer,10 or fewer,10 or fewer,53
,,,Apr,10 or fewer,10 or fewer,10 or fewer,75
,,,May,10 or fewer,10 or fewer,10 or fewer,64
,,,Jun,10 or fewer,10 or fewer,10 or fewer,59
,,,Jul,10 or fewer,10 or fewer,10 or fewer,64
,,,Aug,10 or fewer,10 or fewer,10 or fewer,63
,,,Sep,10 or fewer,10 or fewer,10 or fewer,74
,,,Oct,10 or fewer,10 or fewer,10 or fewer,76
,,,Nov,10 or fewer,10 or fewer,10 or fewer,139
,,,Dec,10 or fewer,10 or fewer,10 or fewer,187
,"Total: Total includes all data under the Vermont bucket, including data from rows not currently displayed.",2019,Jan,10 or fewer,10 or fewer,10 or fewer,1201
,,,Feb,10 or fewer,10 or fewer,10 or fewer,1168
,,,Mar,10 or fewer,10 or fewer,10 or fewer,1311
,,,Apr,10 or fewer,10 or fewer,10 or fewer,1279
,,,May,10 or fewer,10 or fewer,10 or fewer,1440
,,,Jun,10 or fewer,10 or fewer,10 or fewer,1410
,,,Jul,10 or fewer,10 or fewer,10 or fewer,1577
,,,Aug,10 or fewer,10 or fewer,10 or fewer,1551
,,,Sep,10 or fewer,10 or fewer,10 or fewer,1447
,,,Oct,10 or fewer,10 or fewer,10 or fewer,1503
,,,Nov,10 or fewer,10 or fewer,10 or fewer,4327
,,,Dec,10 or fewer,10 or fewer,10 or fewer,5041
District of Columbia,Less than 15 Years,2019,Jan,10 or fewer,10 or fewer,10 or fewer,67
,,,Feb,10 or fewer,10 or fewer,10 or fewer,85
,,,Mar,10 or fewer,10 or fewer,10 or fewer,101
,,,Apr,10 or fewer,10 or fewer,10 or fewer,93
,,,May,10 or fewer,10 or fewer,10 or fewer,74
,,,Jun,10 or fewer,10 or fewer,10 or fewer,85
,,,Jul,10 or fewer,10 or fewer,10 or fewer,101
,,,Aug,10 or fewer,10 or fewer,10 or fewer,71
,,,Sep,10 or fewer,10 or fewer,10 or fewer,72
,,,Oct,10 or fewer,10 or fewer,10 or fewer,61
,,,Nov,10 or fewer,10 or fewer,10 or fewer,85
,,,Dec,10 or fewer,10 or fewer,10 or fewer,122
,≥ 15 and < 25 Years,2019,Jan,10 or fewer,10 or fewer,10 or fewer,182
,,,Feb,10 or fewer,10 or fewer,10 or fewer,196
,,,Mar,10 or fewer,10 or fewer,10 or fewer,193
,,,Apr,10 or fewer,10 or fewer,10 or fewer,218
,,,May,10 or fewer,10 or fewer,10 or fewer,153
,,,Jun,10 or fewer,10 or fewer,10 or fewer,146
,,,Jul,10 or fewer,10 or fewer,10 or fewer,155
,,,Aug,10 or fewer,10 or fewer,10 or fewer,201
,,,Sep,10 or fewer,10 or fewer,10 or fewer,194
,,,Oct,10 or fewer,10 or fewer,10 or fewer,227
,,,Nov,10 or fewer,10 or fewer,10 or fewer,204
,,,Dec,10 or fewer,10 or fewer,10 or fewer,211
,≥ 25 and < 45 Years,2019,Jan,10 or fewer,10 or fewer,10 or fewer,350
,,,Feb,10 or fewer,10 or fewer,10 or fewer,409
,,,Mar,10 or fewer,10 or fewer,10 or fewer,401
,,,Apr,10 or fewer,10 or fewer,10 or fewer,373
,,,May,10 or fewer,10 or fewer,10 or fewer,373
,,,Jun,10 or fewer,10 or fewer,10 or fewer,387
,,,Jul,10 or fewer,10 or fewer,10 or fewer,424
,,,Aug,10 or fewer,10 or fewer,10 or fewer,400
,,,Sep,10 or fewer,10 or fewer,10 or fewer,401
,,,Oct,10 or fewer,10 or fewer,10 or fewer,396
,,,Nov,10 or fewer,10 or fewer,10 or fewer,373
,,,Dec,10 or fewer,10 or fewer,10 or fewer,448
,≥ 45 and < 65 Years,2019,Jan,10 or fewer,10 or fewer,10 or fewer,201
,,,Feb,10 or fewer,10 or fewer,10 or fewer,172
,,,Mar,10 or fewer,10 or fewer,10 or fewer,204
,,,Apr,10 or fewer,10 or fewer,10 or fewer,189
,,,May,10 or fewer,10 or fewer,10 or fewer,206
,,,Jun,10 or fewer,10 or fewer,10 or fewer,169
,,,Jul,10 or fewer,10 or fewer,10 or fewer,213
,,,Aug,10 or fewer,10 or fewer,10 or fewer,228
,,,Sep,10 or fewer,10 or fewer,10 or fewer,197
,,,Oct,10 or fewer,10 or fewer,10 or fewer,200
,,,Nov,10 or fewer,10 or fewer,10 or fewer,190
,,,Dec,10 or fewer,10 or fewer,10 or fewer,196
,65 Years or more,2019,Jan,10 or fewer,10 or fewer,10 or fewer,86
,,,Feb,10 or fewer,10 or fewer,10 or fewer,75
,,,Mar,10 or fewer,10 or fewer,10 or fewer,95
,,,Apr,10 or fewer,10 or fewer,10 or fewer,110
,,,May,10 or fewer,10 or fewer,10 or fewer,97
,,,Jun,10 or fewer,10 or fewer,10 or fewer,104
,,,Jul,10 or fewer,10 or fewer,10 or fewer,107
,,,Aug,10 or fewer,10 or fewer,10 or fewer,106
,,,Sep,10 or fewer,10 or fewer,10 or fewer,103
,,,Oct,10 or fewer,10 or fewer,10 or fewer,111
,,,Nov,10 or fewer,10 or fewer,10 or fewer,112
,,,Dec,10 or fewer,10 or fewer,10 or fewer,91
,No value,2019,Jan,10 or fewer,10 or fewer,10 or fewer,19
,,,Feb,10 or fewer,10 or fewer,10 or fewer,12
,,,Mar,10 or fewer,10 or fewer,10 or fewer,17
,,,Apr,10 or fewer,10 or fewer,10 or fewer,17
,,,May,10 or fewer,10 or fewer,10 or fewer,23
,,,Jun,10 or fewer,10 or fewer,10 or fewer,27
,,,Jul,10 or fewer,10 or fewer,10 or fewer,18
,,,Aug,10 or fewer,10 or fewer,10 or fewer,17
,,,Sep,10 or fewer,10 or fewer,10 or fewer,23
,,,Oct,10 or fewer,10 or fewer,10 or fewer,24
,,,Nov,10 or fewer,10 or fewer,10 or fewer,15
,,,Dec,10 or fewer,10 or fewer,10 or fewer,26
,"Total: Total includes all data under the District of Columbia bucket, including data from rows not currently displayed.",2019,Jan,10 or fewer,10 or fewer,10 or fewer,905
,,,Feb,10 or fewer,10 or fewer,10 or fewer,949
,,,Mar,10 or fewer,10 or fewer,10 or fewer,1011
,,,Apr,10 or fewer,10 or fewer,10 or fewer,1000
,,,May,10 or fewer,10 or fewer,10 or fewer,926
,,,Jun,10 or fewer,10 or fewer,10 or fewer,918
,,,Jul,10 or fewer,10 or fewer,10 or fewer,1016
,,,Aug,10 or fewer,10 or fewer,10 or fewer,1022
,,,Sep,10 or fewer,10 or fewer,10 or fewer,990
,,,Oct,10 or fewer,10 or fewer,10 or fewer,1019
,,,Nov,10 or fewer,10 or fewer,10 or fewer,979
,,,Dec,10 or fewer,10 or fewer,10 or fewer,1094
Alaska,Less than 15 Years,2019,Jan,10 or fewer,10 or fewer,10 or fewer,26
,,,Feb,10 or fewer,10 or fewer,10 or fewer,21
,,,Mar,10 or fewer,10 or fewer,10 or fewer,31
,,,Apr,10 or fewer,10 or fewer,10 or fewer,19
,,,May,10 or fewer,10 or fewer,10 or fewer,28
,,,Jun,10 or fewer,10 or fewer,10 or fewer,34
,,,Jul,10 or fewer,10 or fewer,10 or fewer,33
,,,Aug,10 or fewer,10 or fewer,10 or fewer,25
,,,Sep,10 or fewer,10 or fewer,10 or fewer,20
,,,Oct,10 or fewer,10 or fewer,10 or fewer,16
,,,Nov,10 or fewer,10 or fewer,10 or fewer,18
,,,Dec,10 or fewer,10 or fewer,10 or fewer,41
,≥ 15 and < 25 Years,2019,Jan,10 or fewer,10 or fewer,10 or fewer,31
,,,Feb,10 or fewer,10 or fewer,10 or fewer,31
,,,Mar,10 or fewer,10 or fewer,10 or fewer,27
,,,Apr,10 or fewer,10 or fewer,10 or fewer,20
,,,May,10 or fewer,10 or fewer,10 or fewer,34
,,,Jun,10 or fewer,10 or fewer,10 or fewer,25
,,,Jul,10 or fewer,10 or fewer,10 or fewer,34
,,,Aug,10 or fewer,10 or fewer,10 or fewer,27
,,,Sep,10 or fewer,10 or fewer,10 or fewer,32
,,,Oct,10 or fewer,10 or fewer,10 or fewer,63
,,,Nov,10 or fewer,10 or fewer,10 or fewer,37
,,,Dec,10 or fewer,10 or fewer,10 or fewer,37
,≥ 25 and < 45 Years,2019,Jan,10 or fewer,10 or fewer,10 or fewer,57
,,,Feb,10 or fewer,10 or fewer,10 or fewer,44
,,,Mar,10 or fewer,10 or fewer,10 or fewer,50
,,,Apr,10 or fewer,10 or fewer,10 or fewer,52
,,,May,10 or fewer,10 or fewer,10 or fewer,47
,,,Jun,10 or fewer,10 or fewer,10 or fewer,64
,,,Jul,10 or fewer,10 or fewer,10 or fewer,52
,,,Aug,10 or fewer,10 or fewer,10 or fewer,42
,,,Sep,10 or fewer,10 or fewer,10 or fewer,43
,,,Oct,10 or fewer,10 or fewer,10 or fewer,86
,,,Nov,10 or fewer,10 or fewer,10 or fewer,48
,,,Dec,10 or fewer,10 or fewer,10 or fewer,39
,≥ 45 and < 65 Years,2019,Jan,10 or fewer,10 or fewer,10 or fewer,45
,,,Feb,10 or fewer,10 or fewer,10 or fewer,52
,,,Mar,10 or fewer,10 or fewer,10 or fewer,51
,,,Apr,10 or fewer,10 or fewer,10 or fewer,56
,,,May,10 or fewer,10 or fewer,10 or fewer,49
,,,Jun,10 or fewer,10 or fewer,10 or fewer,46
,,,Jul,10 or fewer,10 or fewer,10 or fewer,43
,,,Aug,10 or fewer,10 or fewer,10 or fewer,46
,,,Sep,10 or fewer,10 or fewer,10 or fewer,39
,,,Oct,10 or fewer,10 or fewer,10 or fewer,50
,,,Nov,10 or fewer,10 or fewer,10 or fewer,50
,,,Dec,10 or fewer,10 or fewer,10 or fewer,61
,65 Years or more,2019,Jan,10 or fewer,10 or fewer,10 or fewer,65
,,,Feb,10 or fewer,10 or fewer,10 or fewer,57
,,,Mar,10 or fewer,10 or fewer,10 or fewer,60
,,,Apr,10 or fewer,10 or fewer,10 or fewer,32
,,,May,10 or fewer,10 or fewer,10 or fewer,42
,,,Jun,10 or fewer,10 or fewer,10 or fewer,41
,,,Jul,10 or fewer,10 or fewer,10 or fewer,42
,,,Aug,10 or fewer,10 or fewer,10 or fewer,39
,,,Sep,10 or fewer,10 or fewer,10 or fewer,52
,,,Oct,10 or fewer,10 or fewer,10 or fewer,49
,,,Nov,10 or fewer,10 or fewer,10 or fewer,40
,,,Dec,10 or fewer,10 or fewer,10 or fewer,54
,No value,2019,Jan,10 or fewer,10 or fewer,10 or fewer,10 or fewer
,,,Feb,10 or fewer,10 or fewer,10 or fewer,10 or fewer
,,,Mar,10 or fewer,10 or fewer,10 or fewer,10 or fewer
,,,Apr,10 or fewer,10 or fewer,10 or fewer,10 or fewer
,,,May,10 or fewer,10 or fewer,10 or fewer,10 or fewer
,,,Jun,10 or fewer,10 or fewer,10 or fewer,10 or fewer
,,,Jul,10 or fewer,10 or fewer,10 or fewer,10 or fewer
,,,Aug,10 or fewer,10 or fewer,10 or fewer,10 or fewer
,,,Sep,10 or fewer,10 or fewer,10 or fewer,10 or fewer
,,,Oct,10 or fewer,10 or fewer,10 or fewer,10 or fewer
,,,Nov,10 or fewer,10 or fewer,10 or fewer,10 or fewer
,,,Dec,10 or fewer,10 or fewer,10 or fewer,10 or fewer
,"Total: Total includes all data under the Alaska bucket, including data from rows not currently displayed.",2019,Jan,10 or fewer,10 or fewer,10 or fewer,228
,,,Feb,10 or fewer,10 or fewer,10 or fewer,209
,,,Mar,10 or fewer,10 or fewer,10 or fewer,229
,,,Apr,10 or fewer,10 or fewer,10 or fewer,184
,,,May,10 or fewer,10 or fewer,10 or fewer,202
,,,Jun,10 or fewer,10 or fewer,10 or fewer,216
,,,Jul,10 or fewer,10 or fewer,10 or fewer,209
,,,Aug,10 or fewer,10 or fewer,10 or fewer,181
,,,Sep,10 or fewer,10 or fewer,10 or fewer,191
,,,Oct,10 or fewer,10 or fewer,10 or fewer,266
,,,Nov,10 or fewer,10 or fewer,10 or fewer,203
,,,Dec,10 or fewer,10 or fewer,10 or fewer,235
Puerto Rico,Less than 15 Years,2019,Jan,10 or fewer,10 or fewer,10 or fewer,25
,,,Feb,10 or fewer,10 or fewer,10 or fewer,20
,,,Mar,10 or fewer,10 or fewer,10 or fewer,20
,,,Apr,10 or fewer,10 or fewer,10 or fewer,16
,,,May,10 or fewer,10 or fewer,10 or fewer,19
,,,Jun,10 or fewer,10 or fewer,10 or fewer,37
,,,Jul,10 or fewer,10 or fewer,10 or fewer,37
,,,Aug,10 or fewer,10 or fewer,10 or fewer,11
,,,Sep,10 or fewer,10 or fewer,10 or fewer,15
,,,Oct,10 or fewer,10 or fewer,10 or fewer,19
,,,Nov,10 or fewer,10 or fewer,10 or fewer,22
,,,Dec,10 or fewer,10 or fewer,10 or fewer,38
,≥ 15 and < 25 Years,2019,Jan,10 or fewer,10 or fewer,10 or fewer,23
,,,Feb,10 or fewer,10 or fewer,10 or fewer,18
,,,Mar,10 or fewer,10 or fewer,10 or fewer,24
,,,Apr,10 or fewer,10 or fewer,10 or fewer,26
,,,May,10 or fewer,10 or fewer,10 or fewer,24
,,,Jun,10 or fewer,10 or fewer,10 or fewer,25
,,,Jul,10 or fewer,10 or fewer,10 or fewer,37
,,,Aug,10 or fewer,10 or fewer,10 or fewer,25
,,,Sep,10 or fewer,10 or fewer,10 or fewer,30
,,,Oct,10 or fewer,10 or fewer,10 or fewer,14
,,,Nov,10 or fewer,10 or fewer,10 or fewer,22
,,,Dec,10 or fewer,10 or fewer,10 or fewer,27
,≥ 25 and < 45 Years,2019,Jan,10 or fewer,10 or fewer,10 or fewer,43
,,,Feb,10 or fewer,10 or fewer,10 or fewer,40
,,,Mar,10 or fewer,10 or fewer,10 or fewer,36
,,,Apr,10 or fewer,10 or fewer,10 or fewer,46
,,,May,10 or fewer,10 or fewer,10 or fewer,32
,,,Jun,10 or fewer,10 or fewer,10 or fewer,41
,,,Jul,10 or fewer,10 or fewer,10 or fewer,40
,,,Aug,10 or fewer,10 or fewer,10 or fewer,38
,,,Sep,10 or fewer,10 or fewer,10 or fewer,31
,,,Oct,10 or fewer,10 or fewer,10 or fewer,45
,,,Nov,10 or fewer,10 or fewer,10 or fewer,34
,,,Dec,10 or fewer,10 or fewer,10 or fewer,49
,≥ 45 and < 65 Years,2019,Jan,10 or fewer,10 or fewer,10 or fewer,59
,,,Feb,10 or fewer,10 or fewer,10 or fewer,41
,,,Mar,10 or fewer,10 or fewer,10 or fewer,39
,,,Apr,10 or fewer,10 or fewer,10 or fewer,50
,,,May,10 or fewer,10 or fewer,10 or fewer,52
,,,Jun,10 or fewer,10 or fewer,10 or fewer,74
,,,Jul,10 or fewer,10 or fewer,10 or fewer,80
,,,Aug,10 or fewer,10 or fewer,10 or fewer,55
,,,Sep,10 or fewer,10 or fewer,10 or fewer,40
,,,Oct,10 or fewer,10 or fewer,10 or fewer,47
,,,Nov,10 or fewer,10 or fewer,10 or fewer,49
,,,Dec,10 or fewer,10 or fewer,10 or fewer,73
,65 Years or more,2019,Jan,10 or fewer,10 or fewer,10 or fewer,34
,,,Feb,10 or fewer,10 or fewer,10 or fewer,27
,,,Mar,10 or fewer,10 or fewer,10 or fewer,38
,,,Apr,10 or fewer,10 or fewer,10 or fewer,42
,,,May,10 or fewer,10 or fewer,10 or fewer,41
,,,Jun,10 or fewer,10 or fewer,10 or fewer,64
,,,Jul,10 or fewer,10 or fewer,10 or fewer,66
,,,Aug,10 or fewer,10 or fewer,10 or fewer,67
,,,Sep,10 or fewer,10 or fewer,10 or fewer,42
,,,Oct,10 or fewer,10 or fewer,10 or fewer,36
,,,Nov,10 or fewer,10 or fewer,10 or fewer,28
,,,Dec,10 or fewer,10 or fewer,10 or fewer,77
,No value,2019,Jan,10 or fewer,10 or fewer,10 or fewer,10 or fewer
,,,Feb,10 or fewer,10 or fewer,10 or fewer,10 or fewer
,,,Mar,10 or fewer,10 or fewer,10 or fewer,10 or fewer
,,,Apr,10 or fewer,10 or fewer,10 or fewer,10 or fewer
,,,May,10 or fewer,10 or fewer,10 or fewer,10 or fewer
,,,Jun,10 or fewer,10 or fewer,10 or fewer,10 or fewer
,,,Jul,10 or fewer,10 or fewer,10 or fewer,10 or fewer
,,,Aug,10 or fewer,10 or fewer,10 or fewer,10 or fewer
,,,Sep,10 or fewer,10 or fewer,10 or fewer,10 or fewer
,,,Oct,10 or fewer,10 or fewer,10 or fewer,10 or fewer
,,,Nov,10 or fewer,10 or fewer,10 or fewer,10 or fewer
,,,Dec,10 or fewer,10 or fewer,10 or fewer,10 or fewer
,"Total: Total includes all data under the Puerto Rico bucket, including data from rows not currently displayed.",2019,Jan,10 or fewer,10 or fewer,10 or fewer,185
,,,Feb,10 or fewer,10 or fewer,10 or fewer,150
,,,Mar,10 or fewer,10 or fewer,10 or fewer,160
,,,Apr,10 or fewer,10 or fewer,10 or fewer,181
,,,May,10 or fewer,10 or fewer,10 or fewer,169
,,,Jun,10 or fewer,10 or fewer,10 or fewer,242
,,,Jul,10 or fewer,10 or fewer,10 or fewer,268
,,,Aug,10 or fewer,10 or fewer,10 or fewer,199
,,,Sep,10 or fewer,10 or fewer,10 or fewer,163
,,,Oct,10 or fewer,10 or fewer,10 or fewer,163
,,,Nov,10 or fewer,10 or fewer,10 or fewer,157
,,,Dec,10 or fewer,10 or fewer,10 or fewer,266
Virgin Islands,Less than 15 Years,2019,Jan,10 or fewer,10 or fewer,10 or fewer,10 or fewer
,,,Feb,10 or fewer,10 or fewer,10 or fewer,10 or fewer
,,,Mar,10 or fewer,10 or fewer,10 or fewer,10 or fewer
,,,Apr,10 or fewer,10 or fewer,10 or fewer,10 or fewer
,,,May,10 or fewer,10 or fewer,10 or fewer,10 or fewer
,,,Jun,10 or fewer,10 or fewer,10 or fewer,10 or fewer
,,,Jul,10 or fewer,10 or fewer,10 or fewer,10 or fewer
,,,Aug,10 or fewer,10 or fewer,10 or fewer,10 or fewer
,,,Sep,10 or fewer,10 or fewer,10 or fewer,10 or fewer
,,,Oct,10 or fewer,10 or fewer,10 or fewer,10 or fewer
,,,Nov,10 or fewer,10 or fewer,10 or fewer,10 or fewer
,,,Dec,10 or fewer,10 or fewer,10 or fewer,10 or fewer
,≥ 15 and < 25 Years,2019,Jan,10 or fewer,10 or fewer,10 or fewer,10 or fewer
,,,Feb,10 or fewer,10 or fewer,10 or fewer,10 or fewer
,,,Mar,10 or fewer,10 or fewer,10 or fewer,10 or fewer
,,,Apr,10 or fewer,10 or fewer,10 or fewer,10 or fewer
,,,May,10 or fewer,10 or fewer,10 or fewer,10 or fewer
,,,Jun,10 or fewer,10 or fewer,10 or fewer,10 or fewer
,,,Jul,10 or fewer,10 or fewer,10 or fewer,10 or fewer
,,,Aug,10 or fewer,10 or fewer,10 or fewer,10 or fewer
,,,Sep,10 or fewer,10 or fewer,10 or fewer,10 or fewer
,,,Oct,10 or fewer,10 or fewer,10 or fewer,10 or fewer
,,,Nov,10 or fewer,10 or fewer,10 or fewer,10 or fewer
,,,Dec,10 or fewer,10 or fewer,10 or fewer,10 or fewer
,≥ 25 and < 45 Years,2019,Jan,10 or fewer,10 or fewer,10 or fewer,10 or fewer
,,,Feb,10 or fewer,10 or fewer,10 or fewer,10 or fewer
,,,Mar,10 or fewer,10 or fewer,10 or fewer,10 or fewer
,,,Apr,10 or fewer,10 or fewer,10 or fewer,10 or fewer
,,,May,10 or fewer,10 or fewer,10 or fewer,10 or fewer
,,,Jun,10 or fewer,10 or fewer,10 or fewer,10 or fewer
,,,Jul,10 or fewer,10 or fewer,10 or fewer,10 or fewer
,,,Aug,10 or fewer,10 or fewer,10 or fewer,10 or fewer
,,,Sep,10 or fewer,10 or fewer,10 or fewer,10 or fewer
,,,Oct,10 or fewer,10 or fewer,10 or fewer,13
,,,Nov,10 or fewer,10 or fewer,10 or fewer,10 or fewer
,,,Dec,10 or fewer,10 or fewer,10 or fewer,10 or fewer
,≥ 45 and < 65 Years,2019,Jan,10 or fewer,10 or fewer,10 or fewer,13
,,,Feb,10 or fewer,10 or fewer,10 or fewer,10 or fewer
,,,Mar,10 or fewer,10 or fewer,10 or fewer,15
,,,Apr,10 or fewer,10 or fewer,10 or fewer,10 or fewer
,,,May,10 or fewer,10 or fewer,10 or fewer,10 or fewer
,,,Jun,10 or fewer,10 or fewer,10 or fewer,10 or fewer
,,,Jul,10 or fewer,10 or fewer,10 or fewer,15
