,,,Aug,10 or fewer,10 or fewer,10 or fewer,99
,,,Sep,10 or fewer,10 or fewer,10 or fewer,98
,,,Oct,10 or fewer,10 or fewer,10 or fewer,89
,,,Nov,10 or fewer,10 or fewer,10 or fewer,101
,,,Dec,10 or fewer,10 or fewer,10 or fewer,142
,"Total: Total includes all data under the Wyoming bucket, including data from rows not currently displayed.",2020,Jan,10 or fewer,10 or fewer,10 or fewer,3952
,,,Feb,10 or fewer,10 or fewer,10 or fewer,3823
,,,Mar,10 or fewer,10 or fewer,10 or fewer,3330
,,,Apr,10 or fewer,10 or fewer,10 or fewer,2119
,,,May,10 or fewer,10 or fewer,10 or fewer,2673
,,,Jun,10 or fewer,10 or fewer,10 or fewer,3027
,,,Jul,10 or fewer,10 or fewer,10 or fewer,3154
,,,Aug,10 or fewer,10 or fewer,10 or fewer,3167
,,,Sep,10 or fewer,10 or fewer,10 or fewer,3106
,,,Oct,10 or fewer,10 or fewer,10 or fewer,3239
,,,Nov,10 or fewer,10 or fewer,10 or fewer,3119
,,,Dec,10 or fewer,10 or fewer,10 or fewer,2995
District of Columbia,Less than 15 Years,2020,Jan,10 or fewer,10 or fewer,10 or fewer,68
,,,Feb,10 or fewer,10 or fewer,10 or fewer,92
,,,Mar,10 or fewer,10 or fewer,10 or fewer,49
,,,Apr,10 or fewer,10 or fewer,10 or fewer,26
,,,May,10 or fewer,10 or fewer,10 or fewer,26
,,,Jun,10 or fewer,10 or fewer,10 or fewer,54
,,,Jul,10 or fewer,10 or fewer,10 or fewer,53
,,,Aug,10 or fewer,10 or fewer,10 or fewer,50
,,,Sep,10 or fewer,10 or fewer,10 or fewer,44
,,,Oct,10 or fewer,10 or fewer,10 or fewer,45
,,,Nov,10 or fewer,10 or fewer,10 or fewer,50
,,,Dec,10 or fewer,10 or fewer,10 or fewer,38
,≥ 15 and < 25 Years,2020,Jan,10 or fewer,10 or fewer,10 or fewer,195
,,,Feb,10 or fewer,10 or fewer,10 or fewer,195
,,,Mar,10 or fewer,10 or fewer,10 or fewer,159
,,,Apr,10 or fewer,10 or fewer,10 or fewer,63
,,,May,10 or fewer,10 or fewer,10 or fewer,92
,,,Jun,10 or fewer,10 or fewer,10 or fewer,106
,,,Jul,10 or fewer,10 or fewer,10 or fewer,122
,,,Aug,10 or fewer,10 or fewer,10 or fewer,141
,,,Sep,10 or fewer,10 or fewer,10 or fewer,161
,,,Oct,10 or fewer,10 or fewer,10 or fewer,142
,,,Nov,10 or fewer,10 or fewer,10 or fewer,152
,,,Dec,10 or fewer,10 or fewer,10 or fewer,81
,≥ 25 and < 45 Years,2020,Jan,10 or fewer,10 or fewer,10 or fewer,445
,,,Feb,10 or fewer,10 or fewer,10 or fewer,368
,,,Mar,10 or fewer,10 or fewer,10 or fewer,398
,,,Apr,10 or fewer,10 or fewer,10 or fewer,237
,,,May,10 or fewer,10 or fewer,10 or fewer,244
,,,Jun,10 or fewer,10 or fewer,10 or fewer,334
,,,Jul,10 or fewer,10 or fewer,10 or fewer,383
,,,Aug,10 or fewer,10 or fewer,10 or fewer,395
,,,Sep,10 or fewer,10 or fewer,10 or fewer,346
,,,Oct,10 or fewer,10 or fewer,10 or fewer,364
,,,Nov,10 or fewer,10 or fewer,10 or fewer,353
,,,Dec,10 or fewer,10 or fewer,10 or fewer,353
,≥ 45 and < 65 Years,2020,Jan,10 or fewer,10 or fewer,10 or fewer,210
,,,Feb,10 or fewer,10 or fewer,10 or fewer,176
,,,Mar,10 or fewer,10 or fewer,10 or fewer,177
,,,Apr,10 or fewer,10 or fewer,10 or fewer,104
,,,May,10 or fewer,10 or fewer,10 or fewer,106
,,,Jun,10 or fewer,10 or fewer,10 or fewer,148
,,,Jul,10 or fewer,10 or fewer,10 or fewer,167
,,,Aug,10 or fewer,10 or fewer,10 or fewer,162
,,,Sep,10 or fewer,10 or fewer,10 or fewer,138
,,,Oct,10 or fewer,10 or fewer,10 or fewer,176
,,,Nov,10 or fewer,10 or fewer,10 or fewer,155
,,,Dec,10 or fewer,10 or fewer,10 or fewer,173
,65 Years or more,2020,Jan,10 or fewer,10 or fewer,10 or fewer,113
,,,Feb,10 or fewer,10 or fewer,10 or fewer,104
,,,Mar,10 or fewer,10 or fewer,10 or fewer,74
,,,Apr,10 or fewer,10 or fewer,10 or fewer,50
,,,May,10 or fewer,10 or fewer,10 or fewer,60
,,,Jun,10 or fewer,10 or fewer,10 or fewer,60
,,,Jul,10 or fewer,10 or fewer,10 or fewer,71
,,,Aug,10 or fewer,10 or fewer,10 or fewer,87
,,,Sep,10 or fewer,10 or fewer,10 or fewer,91
,,,Oct,10 or fewer,10 or fewer,10 or fewer,74
,,,Nov,10 or fewer,10 or fewer,10 or fewer,91
,,,Dec,10 or fewer,10 or fewer,10 or fewer,72
,No value,2020,Jan,10 or fewer,10 or fewer,10 or fewer,16
,,,Feb,10 or fewer,10 or fewer,10 or fewer,19
,,,Mar,10 or fewer,10 or fewer,10 or fewer,19
,,,Apr,10 or fewer,10 or fewer,10 or fewer,20
,,,May,10 or fewer,10 or fewer,10 or fewer,14
,,,Jun,10 or fewer,10 or fewer,10 or fewer,14
,,,Jul,10 or fewer,10 or fewer,10 or fewer,20
,,,Aug,10 or fewer,10 or fewer,10 or fewer,15
,,,Sep,10 or fewer,10 or fewer,10 or fewer,13
,,,Oct,10 or fewer,10 or fewer,10 or fewer,18
,,,Nov,10 or fewer,10 or fewer,10 or fewer,12
,,,Dec,10 or fewer,10 or fewer,10 or fewer,25
,"Total: Total includes all data under the District of Columbia bucket, including data from rows not currently displayed.",2020,Jan,10 or fewer,10 or fewer,10 or fewer,1047
,,,Feb,10 or fewer,10 or fewer,10 or fewer,954
,,,Mar,10 or fewer,10 or fewer,10 or fewer,876
,,,Apr,10 or fewer,10 or fewer,10 or fewer,500
,,,May,10 or fewer,10 or fewer,10 or fewer,542
,,,Jun,10 or fewer,10 or fewer,10 or fewer,716
,,,Jul,10 or fewer,10 or fewer,10 or fewer,816
,,,Aug,10 or fewer,10 or fewer,10 or fewer,849
,,,Sep,10 or fewer,10 or fewer,10 or fewer,793
,,,Oct,10 or fewer,10 or fewer,10 or fewer,819
,,,Nov,10 or fewer,10 or fewer,10 or fewer,813
,,,Dec,10 or fewer,10 or fewer,10 or fewer,742
Alaska,Less than 15 Years,2020,Jan,10 or fewer,10 or fewer,10 or fewer,25
,,,Feb,10 or fewer,10 or fewer,10 or fewer,15
,,,Mar,10 or fewer,10 or fewer,10 or fewer,21
,,,Apr,10 or fewer,10 or fewer,10 or fewer,10 or fewer
,,,May,10 or fewer,10 or fewer,10 or fewer,10 or fewer
,,,Jun,10 or fewer,10 or fewer,10 or fewer,15
,,,Jul,10 or fewer,10 or fewer,10 or fewer,10 or fewer
,,,Aug,10 or fewer,10 or fewer,10 or fewer,12
,,,Sep,10 or fewer,10 or fewer,10 or fewer,10 or fewer
,,,Oct,10 or fewer,10 or fewer,10 or fewer,10 or fewer
,,,Nov,10 or fewer,10 or fewer,10 or fewer,13
,,,Dec,10 or fewer,10 or fewer,10 or fewer,12
,≥ 15 and < 25 Years,2020,Jan,10 or fewer,10 or fewer,10 or fewer,42
,,,Feb,10 or fewer,10 or fewer,10 or fewer,27
,,,Mar,10 or fewer,10 or fewer,10 or fewer,24
,,,Apr,10 or fewer,10 or fewer,10 or fewer,10 or fewer
,,,May,10 or fewer,10 or fewer,10 or fewer,12
,,,Jun,10 or fewer,10 or fewer,10 or fewer,15
,,,Jul,10 or fewer,10 or fewer,10 or fewer,16
,,,Aug,10 or fewer,10 or fewer,10 or fewer,28
,,,Sep,10 or fewer,10 or fewer,10 or fewer,26
,,,Oct,10 or fewer,10 or fewer,10 or fewer,25
,,,Nov,10 or fewer,10 or fewer,10 or fewer,20
,,,Dec,10 or fewer,10 or fewer,10 or fewer,19
,≥ 25 and < 45 Years,2020,Jan,10 or fewer,10 or fewer,10 or fewer,49
,,,Feb,10 or fewer,10 or fewer,10 or fewer,46
,,,Mar,10 or fewer,10 or fewer,10 or fewer,37
,,,Apr,10 or fewer,10 or fewer,10 or fewer,19
,,,May,10 or fewer,10 or fewer,10 or fewer,21
,,,Jun,10 or fewer,10 or fewer,10 or fewer,29
,,,Jul,10 or fewer,10 or fewer,10 or fewer,36
,,,Aug,10 or fewer,10 or fewer,10 or fewer,29
,,,Sep,10 or fewer,10 or fewer,10 or fewer,21
,,,Oct,10 or fewer,10 or fewer,10 or fewer,47
,,,Nov,10 or fewer,10 or fewer,10 or fewer,36
,,,Dec,10 or fewer,10 or fewer,10 or fewer,44
,≥ 45 and < 65 Years,2020,Jan,10 or fewer,10 or fewer,10 or fewer,54
,,,Feb,10 or fewer,10 or fewer,10 or fewer,44
,,,Mar,10 or fewer,10 or fewer,10 or fewer,37
,,,Apr,10 or fewer,10 or fewer,10 or fewer,19
,,,May,10 or fewer,10 or fewer,10 or fewer,24
,,,Jun,10 or fewer,10 or fewer,10 or fewer,24
,,,Jul,10 or fewer,10 or fewer,10 or fewer,36
,,,Aug,10 or fewer,10 or fewer,10 or fewer,32
,,,Sep,10 or fewer,10 or fewer,10 or fewer,32
,,,Oct,10 or fewer,10 or fewer,10 or fewer,29
,,,Nov,10 or fewer,10 or fewer,10 or fewer,26
,,,Dec,10 or fewer,10 or fewer,10 or fewer,24
,65 Years or more,2020,Jan,10 or fewer,10 or fewer,10 or fewer,59
,,,Feb,10 or fewer,10 or fewer,10 or fewer,48
,,,Mar,10 or fewer,10 or fewer,10 or fewer,37
,,,Apr,10 or fewer,10 or fewer,10 or fewer,19
,,,May,10 or fewer,10 or fewer,10 or fewer,20
,,,Jun,10 or fewer,10 or fewer,10 or fewer,23
,,,Jul,10 or fewer,10 or fewer,10 or fewer,20
,,,Aug,10 or fewer,10 or fewer,10 or fewer,22
,,,Sep,10 or fewer,10 or fewer,10 or fewer,33
,,,Oct,10 or fewer,10 or fewer,10 or fewer,25
,,,Nov,10 or fewer,10 or fewer,10 or fewer,36
,,,Dec,10 or fewer,10 or fewer,10 or fewer,31
,No value,2020,Jan,10 or fewer,10 or fewer,10 or fewer,10 or fewer
,,,Feb,10 or fewer,10 or fewer,10 or fewer,10 or fewer
,,,Mar,10 or fewer,10 or fewer,10 or fewer,10 or fewer
,,,Apr,10 or fewer,10 or fewer,10 or fewer,10 or fewer
,,,May,10 or fewer,10 or fewer,10 or fewer,10 or fewer
,,,Jun,10 or fewer,10 or fewer,10 or fewer,10 or fewer
,,,Jul,10 or fewer,10 or fewer,10 or fewer,10 or fewer
,,,Aug,10 or fewer,10 or fewer,10 or fewer,10 or fewer
,,,Sep,10 or fewer,10 or fewer,10 or fewer,10 or fewer
,,,Oct,10 or fewer,10 or fewer,10 or fewer,10 or fewer
,,,Nov,10 or fewer,10 or fewer,10 or fewer,10 or fewer
,,,Dec,10 or fewer,10 or fewer,10 or fewer,10 or fewer
,"Total: Total includes all data under the Alaska bucket, including data from rows not currently displayed.",2020,Jan,10 or fewer,10 or fewer,10 or fewer,233
,,,Feb,10 or fewer,10 or fewer,10 or fewer,183
,,,Mar,10 or fewer,10 or fewer,10 or fewer,159
,,,Apr,10 or fewer,10 or fewer,10 or fewer,75
,,,May,10 or fewer,10 or fewer,10 or fewer,86
,,,Jun,10 or fewer,10 or fewer,10 or fewer,107
,,,Jul,10 or fewer,10 or fewer,10 or fewer,118
,,,Aug,10 or fewer,10 or fewer,10 or fewer,130
,,,Sep,10 or fewer,10 or fewer,10 or fewer,128
,,,Oct,10 or fewer,10 or fewer,10 or fewer,134
,,,Nov,10 or fewer,10 or fewer,10 or fewer,136
,,,Dec,10 or fewer,10 or fewer,10 or fewer,135
Puerto Rico,Less than 15 Years,2020,Jan,10 or fewer,10 or fewer,10 or fewer,33
,,,Feb,10 or fewer,10 or fewer,10 or fewer,20
,,,Mar,10 or fewer,10 or fewer,10 or fewer,11
,,,Apr,10 or fewer,10 or fewer,10 or fewer,10 or fewer
,,,May,10 or fewer,10 or fewer,10 or fewer,10 or fewer
,,,Jun,10 or fewer,10 or fewer,10 or fewer,10 or fewer
,,,Jul,10 or fewer,10 or fewer,10 or fewer,10 or fewer
,,,Aug,10 or fewer,10 or fewer,10 or fewer,12
,,,Sep,10 or fewer,10 or fewer,10 or fewer,12
,,,Oct,10 or fewer,10 or fewer,10 or fewer,13
,,,Nov,10 or fewer,10 or fewer,10 or fewer,13
,,,Dec,10 or fewer,10 or fewer,10 or fewer,13
,≥ 15 and < 25 Years,2020,Jan,10 or fewer,10 or fewer,10 or fewer,21
,,,Feb,10 or fewer,10 or fewer,10 or fewer,26
,,,Mar,10 or fewer,10 or fewer,10 or fewer,20
,,,Apr,10 or fewer,10 or fewer,10 or fewer,10 or fewer
,,,May,10 or fewer,10 or fewer,10 or fewer,10 or fewer
,,,Jun,10 or fewer,10 or fewer,10 or fewer,11
,,,Jul,10 or fewer,10 or fewer,10 or fewer,15
,,,Aug,10 or fewer,10 or fewer,10 or fewer,12
,,,Sep,10 or fewer,10 or fewer,10 or fewer,15
,,,Oct,10 or fewer,10 or fewer,10 or fewer,17
,,,Nov,10 or fewer,10 or fewer,10 or fewer,12
,,,Dec,10 or fewer,10 or fewer,10 or fewer,10 or fewer
,≥ 25 and < 45 Years,2020,Jan,10 or fewer,10 or fewer,10 or fewer,40
,,,Feb,10 or fewer,10 or fewer,10 or fewer,40
,,,Mar,10 or fewer,10 or fewer,10 or fewer,35
,,,Apr,10 or fewer,10 or fewer,10 or fewer,14
,,,May,10 or fewer,10 or fewer,10 or fewer,15
,,,Jun,10 or fewer,10 or fewer,10 or fewer,22
,,,Jul,10 or fewer,10 or fewer,10 or fewer,30
,,,Aug,10 or fewer,10 or fewer,10 or fewer,19
,,,Sep,10 or fewer,10 or fewer,10 or fewer,25
,,,Oct,10 or fewer,10 or fewer,10 or fewer,40
,,,Nov,10 or fewer,10 or fewer,10 or fewer,26
,,,Dec,10 or fewer,10 or fewer,10 or fewer,30
,≥ 45 and < 65 Years,2020,Jan,10 or fewer,10 or fewer,10 or fewer,76
,,,Feb,10 or fewer,10 or fewer,10 or fewer,53
,,,Mar,10 or fewer,10 or fewer,10 or fewer,38
,,,Apr,10 or fewer,10 or fewer,10 or fewer,17
,,,May,10 or fewer,10 or fewer,10 or fewer,21
,,,Jun,10 or fewer,10 or fewer,10 or fewer,32
,,,Jul,10 or fewer,10 or fewer,10 or fewer,35
,,,Aug,10 or fewer,10 or fewer,10 or fewer,34
,,,Sep,10 or fewer,10 or fewer,10 or fewer,30
,,,Oct,10 or fewer,10 or fewer,10 or fewer,42
,,,Nov,10 or fewer,10 or fewer,10 or fewer,39
,,,Dec,10 or fewer,10 or fewer,10 or fewer,49
,65 Years or more,2020,Jan,10 or fewer,10 or fewer,10 or fewer,54
,,,Feb,10 or fewer,10 or fewer,10 or fewer,58
,,,Mar,10 or fewer,10 or fewer,10 or fewer,32
,,,Apr,10 or fewer,10 or fewer,10 or fewer,14
,,,May,10 or fewer,10 or fewer,10 or fewer,19
,,,Jun,10 or fewer,10 or fewer,10 or fewer,21
,,,Jul,10 or fewer,10 or fewer,10 or fewer,26
,,,Aug,10 or fewer,10 or fewer,10 or fewer,24
,,,Sep,10 or fewer,10 or fewer,10 or fewer,25
,,,Oct,10 or fewer,10 or fewer,10 or fewer,16
,,,Nov,10 or fewer,10 or fewer,10 or fewer,27
,,,Dec,10 or fewer,10 or fewer,10 or fewer,21
,No value,2020,Jan,10 or fewer,10 or fewer,10 or fewer,10 or fewer
,,,Feb,10 or fewer,10 or fewer,10 or fewer,10 or fewer
,,,Mar,10 or fewer,10 or fewer,10 or fewer,10 or fewer
,,,Apr,10 or fewer,10 or fewer,10 or fewer,10 or fewer
,,,May,10 or fewer,10 or fewer,10 or fewer,10 or fewer
,,,Jun,10 or fewer,10 or fewer,10 or fewer,10 or fewer
,,,Jul,10 or fewer,10 or fewer,10 or fewer,10 or fewer
,,,Aug,10 or fewer,10 or fewer,10 or fewer,10 or fewer
,,,Sep,10 or fewer,10 or fewer,10 or fewer,10 or fewer
,,,Oct,10 or fewer,10 or fewer,10 or fewer,10 or fewer
,,,Nov,10 or fewer,10 or fewer,10 or fewer,10 or fewer
,,,Dec,10 or fewer,10 or fewer,10 or fewer,10 or fewer
,"Total: Total includes all data under the Puerto Rico bucket, including data from rows not currently displayed.",2020,Jan,10 or fewer,10 or fewer,10 or fewer,228
,,,Feb,10 or fewer,10 or fewer,10 or fewer,203
,,,Mar,10 or fewer,10 or fewer,10 or fewer,141
,,,Apr,10 or fewer,10 or fewer,10 or fewer,59
,,,May,10 or fewer,10 or fewer,10 or fewer,71
,,,Jun,10 or fewer,10 or fewer,10 or fewer,94
,,,Jul,10 or fewer,10 or fewer,10 or fewer,114
,,,Aug,10 or fewer,10 or fewer,10 or fewer,103
,,,Sep,10 or fewer,10 or fewer,10 or fewer,110
,,,Oct,10 or fewer,10 or fewer,10 or fewer,134
,,,Nov,10 or fewer,10 or fewer,10 or fewer,122
,,,Dec,10 or fewer,10 or fewer,10 or fewer,130
Virgin Islands,Less than 15 Years,2020,Jan,10 or fewer,10 or fewer,10 or fewer,10 or fewer
,,,Feb,10 or fewer,10 or fewer,10 or fewer,10 or fewer
,,,Mar,10 or fewer,10 or fewer,10 or fewer,10 or fewer
,,,Apr,10 or fewer,10 or fewer,10 or fewer,10 or fewer
,,,May,10 or fewer,10 or fewer,10 or fewer,10 or fewer
,,,Jun,10 or fewer,10 or fewer,10 or fewer,10 or fewer
,,,Jul,10 or fewer,10 or fewer,10 or fewer,10 or fewer
,,,Aug,10 or fewer,10 or fewer,10 or fewer,10 or fewer
,,,Sep,10 or fewer,10 or fewer,10 or fewer,10 or fewer
,,,Oct,10 or fewer,10 or fewer,10 or fewer,10 or fewer
,,,Nov,10 or fewer,10 or fewer,10 or fewer,10 or fewer
,,,Dec,10 or fewer,10 or fewer,10 or fewer,10 or fewer
,≥ 15 and < 25 Years,2020,Jan,10 or fewer,10 or fewer,10 or fewer,10 or fewer
,,,Feb,10 or fewer,10 or fewer,10 or fewer,10 or fewer
,,,Mar,10 or fewer,10 or fewer,10 or fewer,10 or fewer
,,,Apr,10 or fewer,10 or fewer,10 or fewer,10 or fewer
,,,May,10 or fewer,10 or fewer,10 or fewer,10 or fewer
,,,Jun,10 or fewer,10 or fewer,10 or fewer,10 or fewer
,,,Jul,10 or fewer,10 or fewer,10 or fewer,10 or fewer
,,,Aug,10 or fewer,10 or fewer,10 or fewer,10 or fewer
,,,Sep,10 or fewer,10 or fewer,10 or fewer,10 or fewer
,,,Oct,10 or fewer,10 or fewer,10 or fewer,10 or fewer
,,,Nov,10 or fewer,10 or fewer,10 or fewer,10 or fewer
,,,Dec,10 or fewer,10 or fewer,10 or fewer,10 or fewer
,≥ 25 and < 45 Years,2020,Jan,10 or fewer,10 or fewer,10 or fewer,10 or fewer
,,,Feb,10 or fewer,10 or fewer,10 or fewer,10 or fewer
,,,Mar,10 or fewer,10 or fewer,10 or fewer,10 or fewer
,,,Apr,10 or fewer,10 or fewer,10 or fewer,10 or fewer
,,,May,10 or fewer,10 or fewer,10 or fewer,10 or fewer
,,,Jun,10 or fewer,10 or fewer,10 or fewer,10 or fewer
,,,Jul,10 or fewer,10 or fewer,10 or fewer,10 or fewer
,,,Aug,10 or fewer,10 or fewer,10 or fewer,10 or fewer
,,,Sep,10 or fewer,10 or fewer,10 or fewer,10 or fewer
,,,Oct,10 or fewer,10 or fewer,10 or fewer,10 or fewer
,,,Nov,10 or fewer,10 or fewer,10 or fewer,10 or fewer
,,,Dec,10 or fewer,10 or fewer,10 or fewer,10 or fewer
,≥ 45 and < 65 Years,2020,Jan,10 or fewer,10 or fewer,10 or fewer,10 or fewer
,,,Feb,10 or fewer,10 or fewer,10 or fewer,10 or fewer
,,,Mar,10 or fewer,10 or fewer,10 or fewer,10 or fewer
,,,Apr,10 or fewer,10 or fewer,10 or fewer,10 or fewer
,,,May,10 or fewer,10 or fewer,10 or fewer,10 or fewer
,,,Jun,10 or fewer,10 or fewer,10 or fewer,10 or fewer
,,,Jul,10 or fewer,10 or fewer,10 or fewer,11
,,,Aug,10 or fewer,10 or fewer,10 or fewer,10 or fewer
,,,Sep,10 or fewer,10 or fewer,10 or fewer,10 or fewer
,,,Oct,10 or fewer,10 or fewer,10 or fewer,10 or fewer
,,,Nov,10 or fewer,10 or fewer,10 or fewer,10 or fewer
,,,Dec,10 or fewer,10 or fewer,10 or fewer,10 or fewer
,65 Years or more,2020,Jan,10 or fewer,10 or fewer,10 or fewer,14
,,,Feb,10 or fewer,10 or fewer,10 or fewer,11
,,,Mar,10 or fewer,10 or fewer,10 or fewer,10 or fewer
,,,Apr,10 or fewer,10 or fewer,10 or fewer,10 or fewer
,,,May,10 or fewer,10 or fewer,10 or fewer,10 or fewer
,,,Jun,10 or fewer,10 or fewer,10 or fewer,10 or fewer
,,,Jul,10 or fewer,10 or fewer,10 or fewer,10 or fewer
,,,Aug,10 or fewer,10 or fewer,10 or fewer,10 or fewer
,,,Sep,10 or fewer,10 or fewer,10 or fewer,10 or fewer
,,,Oct,10 or fewer,10 or fewer,10 or fewer,10 or fewer
,,,Nov,10 or fewer,10 or fewer,10 or fewer,10 or fewer
,,,Dec,10 or fewer,10 or fewer,10 or fewer,10 or fewer
,No value,2020,Jan,10 or fewer,10 or fewer,10 or fewer,10 or fewer
,,,Feb,10 or fewer,10 or fewer,10 or fewer,10 or fewer
,,,Mar,10 or fewer,10 or fewer,10 or fewer,10 or fewer
,,,Apr,10 or fewer,10 or fewer,10 or fewer,10 or fewer
,,,May,10 or fewer,10 or fewer,10 or fewer,10 or fewer
,,,Jun,10 or fewer,10 or fewer,10 or fewer,10 or fewer
,,,Jul,10 or fewer,10 or fewer,10 or fewer,10 or fewer
,,,Aug,10 or fewer,10 or fewer,10 or fewer,10 or fewer
,,,Sep,10 or fewer,10 or fewer,10 or fewer,10 or fewer
,,,Oct,10 or fewer,10 or fewer,10 or fewer,10 or fewer
,,,Nov,10 or fewer,10 or fewer,10 or fewer,10 or fewer
,,,Dec,10 or fewer,10 or fewer,10 or fewer,10 or fewer
,"Total: Total includes all data under the Virgin Islands bucket, including data from rows not currently displayed.",2020,Jan,10 or fewer,10 or fewer,10 or fewer,25
,,,Feb,10 or fewer,10 or fewer,10 or fewer,24
,,,Mar,10 or fewer,10 or fewer,10 or fewer,20
,,,Apr,10 or fewer,10 or fewer,10 or fewer,10 or fewer
,,,May,10 or fewer,10 or fewer,10 or fewer,11
,,,Jun,10 or fewer,10 or fewer,10 or fewer,15
,,,Jul,10 or fewer,10 or fewer,10 or fewer,15
,,,Aug,10 or fewer,10 or fewer,10 or fewer,20
,,,Sep,10 or fewer,10 or fewer,10 or fewer,11
,,,Oct,10 or fewer,10 or fewer,10 or fewer,23
,,,Nov,10 or fewer,10 or fewer,10 or fewer,20
,,,Dec,10 or fewer,10 or fewer,10 or fewer,20
None of the above,Less than 15 Years,2020,Jan,10 or fewer,10 or fewer,10 or fewer,7578
,,,Feb,10 or fewer,10 or fewer,10 or fewer,7089
,,,Mar,10 or fewer,10 or fewer,10 or fewer,4648
,,,Apr,10 or fewer,10 or fewer,10 or fewer,1755
,,,May,10 or fewer,10 or fewer,10 or fewer,2694
,,,Jun,10 or fewer,10 or fewer,10 or fewer,2891
,,,Jul,10 or fewer,10 or fewer,10 or fewer,3278
,,,Aug,10 or fewer,10 or fewer,10 or fewer,3313
,,,Sep,10 or fewer,10 or fewer,10 or fewer,3514
,,,Oct,10 or fewer,10 or fewer,10 or fewer,3756
,,,Nov,10 or fewer,10 or fewer,10 or fewer,3464
,,,Dec,10 or fewer,10 or fewer,10 or fewer,3243
,≥ 15 and < 25 Years,2020,Jan,10 or fewer,10 or fewer,10 or fewer,6223
,,,Feb,10 or fewer,10 or fewer,10 or fewer,6252
,,,Mar,10 or fewer,10 or fewer,10 or fewer,5113
,,,Apr,10 or fewer,10 or fewer,10 or fewer,2614
,,,May,13,10 or fewer,14,3312
,,,Jun,12,10 or fewer,13,3989
,,,Jul,10 or fewer,12,10 or fewer,4686
,,,Aug,10 or fewer,10 or fewer,11,4446
,,,Sep,10 or fewer,10 or fewer,14,4418
,,,Oct,10 or fewer,10 or fewer,13,4591
,,,Nov,10 or fewer,10 or fewer,11,4487
,,,Dec,10 or fewer,10 or fewer,10 or fewer,4175
,≥ 25 and < 45 Years,2020,Jan,43,10 or fewer,10 or fewer,12704
,,,Feb,30,10 or fewer,10 or fewer,11814
,,,Mar,49,10 or fewer,10 or fewer,11777
,,,Apr,34,10 or fewer,13,7198
,,,May,37,10 or fewer,17,8925
,,,Jun,42,16,18,9796
,,,Jul,56,23,26,10928
,,,Aug,61,17,29,10773
,,,Sep,60,10 or fewer,25,10087
,,,Oct,41,10 or fewer,25,10564
,,,Nov,38,10 or fewer,26,10233
,,,Dec,46,10 or fewer,17,10167
,≥ 45 and < 65 Years,2020,Jan,12,10 or fewer,10 or fewer,9201
,,,Feb,17,10 or fewer,10 or fewer,8990
,,,Mar,22,10 or fewer,10 or fewer,8202
,,,Apr,13,10 or fewer,10 or fewer,5606
,,,May,17,10 or fewer,10 or fewer,6770
,,,Jun,24,10 or fewer,10 or fewer,7485
,,,Jul,30,18,10 or fewer,8359
,,,Aug,24,17,10 or fewer,8107
,,,Sep,19,10 or fewer,10 or fewer,7771
,,,Oct,22,10 or fewer,12,8047
,,,Nov,24,10 or fewer,10 or fewer,7941
,,,Dec,13,10 or fewer,10 or fewer,7802
,65 Years or more,2020,Jan,10 or fewer,10 or fewer,10 or fewer,7383
,,,Feb,10 or fewer,10 or fewer,10 or fewer,6953
,,,Mar,10 or fewer,10 or fewer,10 or fewer,5858
,,,Apr,10 or fewer,10 or fewer,10 or fewer,4149
,,,May,10 or fewer,10 or fewer,10 or fewer,5069
,,,Jun,10 or fewer,10 or fewer,10 or fewer,5632
,,,Jul,10 or fewer,10 or fewer,10 or fewer,6133
,,,Aug,10 or fewer,10 or fewer,10 or fewer,6124
,,,Sep,10 or fewer,10 or fewer,10 or fewer,5858
,,,Oct,10 or fewer,10 or fewer,10 or fewer,6226
,,,Nov,10 or fewer,10 or fewer,10 or fewer,6330
,,,Dec,10 or fewer,10 or fewer,10 or fewer,6608
,No value,2020,Jan,10 or fewer,10 or fewer,10 or fewer,1113
,,,Feb,10 or fewer,10 or fewer,10 or fewer,1122
,,,Mar,10 or fewer,10 or fewer,10 or fewer,1095
,,,Apr,10 or fewer,10 or fewer,10 or fewer,835
,,,May,10 or fewer,10 or fewer,10 or fewer,787
,,,Jun,10 or fewer,10 or fewer,10 or fewer,946
,,,Jul,10 or fewer,10 or fewer,10 or fewer,1056
,,,Aug,10 or fewer,10 or fewer,10 or fewer,1046
,,,Sep,10 or fewer,10 or fewer,10 or fewer,1095
,,,Oct,10 or fewer,10 or fewer,10 or fewer,1092
,,,Nov,10 or fewer,10 or fewer,10 or fewer,1103
,,,Dec,10 or fewer,10 or fewer,10 or fewer,1203
,"Total: Total includes all data under the None of the above bucket, including data from rows not currently displayed.",2020,Jan,66,10 or fewer,28,44190
,,,Feb,54,10 or fewer,22,42211
,,,Mar,81,10 or fewer,18,36687
,,,Apr,58,10 or fewer,26,22157
,,,May,72,17,41,27553
,,,Jun,84,37,41,30733
,,,Jul,97,69,47,34439
,,,Aug,98,46,48,33803
,,,Sep,91,17,48,32743
,,,Oct,74,10 or fewer,57,34272
,,,Nov,72,10 or fewer,55,33555
,,,Dec,70,10 or fewer,30,33193
Total,Less than 15 Years,2020,Jan,17,10 or fewer,46,538020
,,,Feb,10 or fewer,10 or fewer,35,508221
,,,Mar,17,11,42,364315
,,,Apr,10 or fewer,10 or fewer,42,135927
,,,May,19,39,59,185792
,,,Jun,10 or fewer,111,74,221968
