Session Title,OBESITY by ICD and BMI County Age 2025,,,
,"CHESHIRE, NH",38.41%,21.01%,14328
,"POLK, NC",34.02%,24.65%,5567
,"GOGEBIC, MI",40.16%,20.47%,640
,"RICE, MN",41.63%,31.37%,663
,"PIKE, MO",-,-,21
,"TETON, MT",40.44%,16.48%,1056
,"MACON, NC",34.05%,19.98%,1712
,"CLAY, MN",48.53%,49.10%,9681
,"POWELL, MT",40.18%,18.10%,326
,"HUDSON, NJ",38.57%,23.25%,36436
,"SAGADAHOC, ME",38.28%,21.33%,8655
,"LINCOLN, ME",37.54%,22.22%,10561
,"CATAWBA, NC",37.50%,21.03%,6144
,"CEDAR, MO",43.30%,21.65%,194
,"MORA, NM",32.18%,-,87
,"WEST FELICIANA, LA",39.27%,22.57%,1617
,"GASCONADE, MO",43.14%,18.95%,153
,"LAPEER, MI",40.91%,23.09%,4349
,"OTTAWA, MI",44.86%,32.30%,48585
,"CARSON CITY, NV",31.56%,12.10%,5238
,"CABARRUS, NC",39.60%,29.70%,8751
,"SULLIVAN, NY",36.76%,23.09%,8005
,"JUDITH BASIN, MT",39.22%,15.69%,204
,"SAGINAW, MI",42.11%,21.39%,1178
,"TRANSYLVANIA, NC",33.21%,14.07%,7742
,"STEELE, MN",42.24%,29.31%,116
,"HILLSBOROUGH, NH",40.92%,20.46%,40020
,"HARDING, NM",41.38%,-,29
,"HOUSTON, MN",47.81%,33.28%,3098
,"SHIAWASSEE, MI",44.51%,18.90%,910
,"TALBOT, MD",35.45%,23.23%,9988
,"CHURCHILL, NV",39.77%,19.60%,2826
,"EDDY, NM",34.21%,12.20%,418
,"MIDDLESEX, NJ",37.70%,20.41%,54311
,"MOWER, MN",40.00%,26.32%,95
,"LIVINGSTON, MI",41.43%,29.05%,28777
,"WHITE PINE, NV",35.51%,15.26%,321
,"CHATHAM, NC",36.95%,24.03%,17557
,"BUNCOMBE, NC",32.53%,14.66%,21738
,"ROCKINGHAM, NH",42.45%,21.53%,16412
,"NEWTON, MO",36.42%,17.55%,302
,"EDMONSON, KY",39.31%,23.12%,173
,"LAKE OF THE WOODS, MN",37.45%,22.68%,948
,"MERCER, NJ",34.96%,20.94%,32177
,"CATRON, NM",30.43%,-,115
,"SHELBY, MO",-,-,13
,"SANDOVAL, NM",32.31%,17.73%,7895
,"ROOSEVELT, MT",38.51%,14.91%,483
,"WAKE, NC",40.62%,22.92%,148313
,"NYE, NV",34.75%,18.84%,1502
,"GOODHUE, MN",43.75%,30.31%,320
,"DARE, NC",38.02%,23.84%,9705
,"SCOTT, MN",45.86%,39.44%,5606
,"GRATIOT, MI",41.94%,24.73%,372
,"SOMERSET, NJ",36.31%,18.95%,29717
,"HIDALGO, NM",-,-,36
,"FRANKLIN, MO",44.44%,24.84%,153
,"ISABELLA, MI",46.08%,28.42%,753
,"COOS, NH",35.08%,10.08%,2779
,"MUHLENBERG, KY",35.53%,30.67%,988
,"WATONWAN, MN",38.12%,27.07%,181
,"MONROE, MO",-,-,24
,"UNION, NJ",36.82%,18.72%,24457
,"WEXFORD, MI",40.10%,17.67%,798
,"NOBLES, MN",43.86%,46.74%,2987
,"TREASURE, MT",31.15%,18.03%,61
,"CAMDEN, MO",41.19%,21.63%,624
,"IREDELL, NC",39.29%,27.28%,11121
,"LINCOLN, NC",38.81%,27.14%,6215
,"MURRAY, MN",43.77%,30.17%,1654
,"SILVER BOW, MT",39.64%,16.83%,4896
,"LINCOLN, LA",37.97%,15.90%,1459
,"POWDER RIVER, MT",45.80%,19.08%,131
,"CARTERET, NC",35.11%,15.99%,3865
,"GENESEE, MI",40.52%,17.83%,14437
,"CARBON, MT",36.62%,15.87%,1065
,"ORANGE, NY",34.06%,20.10%,16889
,"DAWES, NE",35.48%,11.66%,403
,"LINCOLN, MN",43.41%,37.21%,258
,"PLYMOUTH, MA",38.92%,28.26%,41085
,"BARNSTABLE, MA",35.09%,27.58%,25372
,"ULSTER, NY",35.57%,19.58%,7299
,"WORCESTER, MA",41.44%,29.70%,94878
,"HILL, MT",36.52%,16.01%,1068
,"GRAHAM, NC",37.70%,24.83%,435
,"RAMSEY, MN",41.52%,36.94%,37832
,"SAINT LOUIS CITY, MO",37.62%,22.12%,1026
,"NASSAU, NY",35.96%,25.50%,148553
,"LA SALLE, LA",39.08%,20.69%,174
,"WASHINGTON, MN",42.70%,40.32%,20250
,"MONTMORENCY, MI",42.67%,24.14%,232
,"JEFFERSON, MT",40.41%,22.17%,2341
,"BARREN, KY",44.58%,19.79%,480
,"FALLON, MT",36.79%,16.58%,193
,"LAC QUI PARLE, MN",34.81%,28.95%,563
,"LAKE, MN",36.57%,23.73%,1083
,"BELTRAMI, MN",42.47%,42.75%,9068
,"BLUE EARTH, MN",46.10%,28.62%,269
,"JACKSON, NC",32.06%,12.36%,995
,"ARTHUR, NE",41.86%,-,43
,"PRESQUE ISLE, MI",39.11%,20.00%,225
,"COOK, MN",35.24%,25.82%,701
,"TOMPKINS, NY",34.31%,13.09%,14424
,"DURHAM, NC",41.53%,27.10%,46527
,"MACKINAC, MI",37.29%,24.29%,177
,"SCHUYLER, MO",33.33%,24.07%,54
,"SAN JUAN, NM",32.05%,13.92%,546
,"WATAUGA, NC",32.78%,18.41%,8154
,"GREENUP, KY",37.59%,21.36%,838
,"WIBAUX, MT",36.36%,-,55
,"HUNTERDON, NJ",34.29%,16.09%,6851
,"DEER LODGE, MT",31.89%,13.58%,508
,"MEAGHER, MT",37.54%,20.73%,357
,"LAWRENCE, KY",37.70%,18.06%,443
,"MERRIMACK, NH",37.78%,17.24%,12643
,"DUTCHESS, NY",32.43%,15.43%,3207
,"RAPIDES, LA",34.35%,17.37%,1249
,"PETROLEUM, MT",-,-,20
,"PRAIRIE, MT",40.52%,18.10%,116
,"WINONA, MN",38.22%,26.45%,4707
,"UNION, NC",42.79%,32.53%,21081
,"WASHTENAW, MI",38.72%,26.09%,41911
,"WASECA, MN",45.28%,33.96%,53
,"LEA, NM",40.82%,17.35%,98
,"HENNEPIN, MN",39.36%,28.66%,83832
,"HOWARD, MD",31.16%,18.56%,16841
,"HOUGHTON, MI",39.81%,16.07%,417
,"ESSEX, MA",37.31%,24.48%,67481
,"BERGEN, NJ",32.38%,19.64%,73867
,"MIDLAND, MI",37.89%,18.86%,578
,"BARAGA, MI",35.54%,14.05%,121
,"ADAIR, MO",38.38%,23.23%,99
,"GRANT, LA",38.85%,20.38%,157
,"MECKLENBURG, NC",37.54%,27.70%,84946
,"SABINE, LA",30.52%,14.06%,249
,"OAKLAND, MI",34.66%,22.97%,158228
,"ROCK, MN",40.40%,32.86%,1963
,"CURRY, NM",39.44%,13.80%,819
,"MONMOUTH, NJ",33.46%,14.58%,40634
,"GARFIELD, MT",37.97%,17.72%,79
,"SANDERS, MT",31.03%,14.94%,87
,"SIOUX, NE",36.00%,-,50
,"KINGS, NY",38.24%,25.96%,105848
,"QUEENS, NY",32.75%,20.94%,105747
,"OZARK, MO",50.00%,-,40
,"CHIPPEWA, MI",44.08%,20.71%,338
,"CLINTON, MI",39.81%,21.16%,638
,"MONROE, KY",42.31%,16.67%,78
,"GREENE, MO",42.21%,16.12%,2227
,"CRAWFORD, MI",40.53%,20.53%,190
,"NICOLLET, MN",38.18%,30.91%,110
,"WASHOE, NV",31.65%,23.01%,67587
,"SWEET GRASS, MT",31.29%,16.55%,278
,"CARTER, MT",39.62%,-,106
,"SAN MIGUEL, NM",26.74%,12.79%,430
,"CLARK, MO",40.79%,25.66%,152
,"BOONE, MO",34.38%,16.88%,320
,"MCCONE, MT",35.00%,16.00%,100
,"DANIELS, MT",31.69%,9.15%,142
,"GRAFTON, NH",34.90%,16.07%,12977
,"STOREY, NV",31.66%,19.12%,319
,"MONITEAU, MO",-,-,10 or fewer
,"HOWELL, MO",46.00%,23.00%,100
,"SIERRA, NM",30.66%,24.84%,636
,"DOUGLAS, MO",45.45%,-,55
,"LINCOLN, MT",33.33%,-,75
,"DODGE, MN",40.00%,30.00%,50
,"MISSOULA, MT",34.86%,16.91%,1242
,"BELKNAP, NH",31.28%,12.43%,4409
,"MINERAL, MT",32.61%,-,46
,"SUFFOLK, MA",37.34%,26.21%,54021
,"ALPENA, MI",39.42%,22.63%,274
,"BOYD, KY",31.29%,18.59%,1291
,"OTERO, NM",28.76%,13.73%,539
,"CLARK, NV",29.50%,23.35%,55436
,"CUMBERLAND, ME",34.75%,17.20%,48603
,"ROCKLAND, NY",28.64%,14.36%,5702
,"VALLEY, MT",29.41%,11.34%,238
,"BIENVILLE, LA",33.60%,14.40%,125
,"MORRIS, NJ",30.23%,15.65%,12035
,"KALKASKA, MI",37.04%,24.87%,189
,"FRANKLIN, MA",27.48%,17.97%,2777
,"KEWEENAW, MI",28.57%,-,56
,"MIDDLESEX, MA",36.07%,26.24%,147013
,"BROWN, MN",32.17%,28.66%,314
,"LAKE, MT",33.33%,16.67%,132
,"PIPESTONE, MN",34.14%,25.86%,580
,"CARVER, MN",34.99%,27.97%,2381
,"MOORE, NC",29.69%,12.47%,4058
,"UNION, NM",28.93%,-,197
,"CHEBOYGAN, MI",34.41%,24.46%,372
,"BEAVERHEAD, MT",30.64%,13.67%,878
,"MONTGOMERY, MD",25.93%,11.95%,20422
,"RIO ARRIBA, NM",23.15%,8.09%,445
,"HAMPSHIRE, MA",29.17%,17.27%,4313
,"CARROLL, NH",27.65%,14.77%,10579
,"DADE, MO",36.36%,-,44
,"OLMSTED, MN",32.51%,21.05%,323
,"OTSEGO, MI",37.26%,19.11%,314
,"STRAFFORD, NH",32.71%,14.59%,1611
,"GRANT, NE",29.29%,14.14%,99
,"WARREN, MO",-,-,25
,"ESMERALDA, NV",-,-,36
,"ORANGE, NC",33.62%,21.48%,25196
,"NATCHITOCHES, LA",23.63%,16.03%,237
,"DOUGLAS, NV",26.66%,12.29%,5142
,"ANTRIM, MI",34.59%,18.30%,399
,"ROOSEVELT, NM",37.79%,12.34%,389
,"WEBSTER, MO",44.14%,12.76%,290
,"LINCOLN, NM",24.55%,11.37%,387
,"MADISON, MT",29.49%,19.94%,1309
,"DALLAS, MO",46.15%,17.95%,117
,"NORFOLK, MA",32.55%,20.82%,44323
,"BENZIE, MI",34.57%,18.52%,324
,"CLAIBORNE, LA",23.16%,-,95
,"STONE, MO",43.51%,22.81%,285
,"GRANITE, MT",30.99%,15.49%,71
,"LINCOLN, MO",34.21%,18.42%,76
,"CHRISTIAN, MO",36.97%,15.17%,422
,"DUKES, MA",27.19%,27.04%,651
,"PARK, MT",27.96%,19.36%,2071
,"MCDONALD, MO",40.00%,19.09%,110
,"PUTNAM, NY",27.80%,12.88%,885
,"LACLEDE, MO",42.90%,8.89%,641
,"BARRY, MO",39.81%,19.90%,206
,"POLK, MO",34.53%,13.67%,139
,"WRIGHT, MO",45.78%,-,83
,"BUTLER, KY",46.54%,20.74%,217
,"BERKSHIRE, MA",26.42%,12.18%,2316
,"RAVALLI, MT",30.70%,16.46%,316
,"CHARLEVOIX, MI",30.22%,15.83%,417
,"GRANT, NM",23.47%,7.40%,311
,"WARREN, KY",39.36%,15.89%,686
,"LOGAN, KY",33.09%,13.67%,139
,"SAINT LOUIS, MO",21.08%,11.93%,2381
,"RICHMOND, NY",22.11%,8.91%,24614
,"TAOS, NM",20.46%,9.72%,689
,"GRAND TRAVERSE, MI",29.19%,13.56%,1158
,"LAWRENCE, MO",37.88%,19.70%,132
,"LOS ALAMOS, NM",24.52%,8.60%,314
,"LEELANAU, MI",27.78%,16.91%,414
,"WEBSTER, LA",18.37%,12.93%,147
,"EMMET, MI",23.53%,14.19%,578
,"DE SOTO, LA",20.25%,10.13%,158
,"FLATHEAD, MT",25.00%,12.27%,432
,"GALLATIN, MT",29.94%,23.01%,16324
,"WESTCHESTER, NY",23.58%,13.97%,16246
,"ALLEN, KY",40.98%,18.03%,122
,"TANEY, MO",37.39%,16.09%,460
,"RED RIVER, LA",-,-,38
,"NEW YORK, NY",22.51%,13.97%,69325
,"NANTUCKET, MA",27.56%,17.31%,156
,"SIMPSON, KY",44.54%,11.76%,119
,"BOSSIER, LA",16.81%,13.32%,458
,"LINCOLN, NV",16.09%,17.24%,87
,"SANTA FE, NM",16.13%,8.23%,4620
,"CADDO, LA",12.73%,12.79%,1595
,"SAINT CHARLES, MO",19.68%,14.48%,1174
,"JEFFERSON, MO",23.46%,16.89%,456
,None of the above,36.22%,21.12%,473470
,Total,41.62%,26.51%,8822888
"Total: Total includes all data, including data from rows not currently displayed.","BERTIE, NC",52.34%,35.79%,12955
,"IRON, MO",51.94%,54.86%,1367
,"HOLT, NE",51.93%,16.99%,2742
,"SOMERSET, MD",51.57%,31.27%,11717
,"MARTIN, NC",51.57%,34.19%,14069
,"JASPER, MS",51.43%,24.55%,5821
,"POWELL, KY",51.39%,25.68%,3816
,"MADISON, MO",51.33%,62.76%,1426
,"SHERMAN, NE",51.20%,23.32%,789
,"JEFFERSON, MS",51.17%,21.84%,1282
,"DEKALB, MO",50.98%,21.49%,3815
,"WASHINGTON, NC",50.97%,34.73%,7595
,"GATES, NC",50.91%,33.60%,6179
,"LAWRENCE, MS",50.81%,24.14%,7572
,"PIKE, MS",50.78%,22.83%,16304
,"WALTHALL, MS",50.66%,24.22%,7245
,"NANCE, NE",50.63%,26.52%,1037
,"HARLAN, NE",50.42%,16.57%,712
,"CLINTON, MO",50.37%,24.08%,5819
,"LENOIR, NC",50.30%,32.61%,36610
,"WILSON, NC",49.99%,34.17%,34058
,"YAZOO, MS",49.97%,23.44%,14953
,"OSWEGO, NY",49.97%,23.80%,14491
,"PHELPS, NE",49.94%,19.34%,1660
,"HARRISON, MO",49.93%,20.41%,2033
,"WASHINGTON, KY",49.88%,27.36%,3418
,"FLOYD, KY",49.84%,29.56%,15033
,"FRANKLIN, NE",49.70%,21.25%,833
,"HUMPHREYS, MS",49.70%,22.94%,2803
,"SCOTT, KY",49.68%,31.49%,23668
,"KEARNEY, NE",49.59%,19.53%,1577
,"TUNICA, MS",49.58%,26.26%,2765
,"NICHOLAS, KY",49.57%,31.97%,1614
,"SAMPSON, NC",49.54%,25.74%,23496
,"SALINE, MO",49.52%,23.09%,628
,"SAINT FRANCOIS, MO",49.52%,63.77%,8080
,"WAYNE, MS",49.51%,22.83%,5169
,"NEMAHA, NE",49.50%,22.28%,1010
,"WAYNE, KY",49.45%,18.56%,3539
,"GENTRY, MO",49.41%,17.46%,3890
,"NELSON, KY",49.39%,32.34%,27232
,"SPENCER, KY",49.36%,30.07%,12677
,"FURNAS, NE",49.35%,18.65%,1153
,"ST JOHN THE BAPTIST, LA",49.30%,31.62%,21621
,"WASHINGTON, MO",49.29%,54.87%,842
,"PIKE, KY",49.22%,33.19%,36277
,"LARUE, KY",49.21%,40.63%,10181
,"BUTLER, NE",49.19%,21.79%,1230
,"KEMPER, MS",49.15%,29.65%,4348
,"NEWTON, MS",49.09%,27.97%,10539
,"AMITE, MS",49.08%,22.43%,3981
,"LAUREL, KY",49.07%,25.27%,23563
,"HALL, NE",49.00%,24.91%,17515
,"HOLMES, MS",48.95%,20.48%,10277
,"GOSPER, NE",48.92%,17.59%,415
,"JEFFERSON DAVIS, MS",48.85%,27.03%,6614
,"ANDREW, MO",48.84%,23.24%,10390
,"BUCHANAN, MO",48.83%,21.54%,52859
,"WAYNE, NC",48.83%,27.86%,66596
,"COLUMBUS, NC",48.82%,27.22%,17724
,"HALIFAX, NC",48.81%,26.16%,32471
,"HERTFORD, NC",48.74%,35.84%,14996
,"THURSTON, NE",48.74%,22.23%,1147
,"BLADEN, NC",48.73%,27.92%,21725
,"HOWARD, NE",48.64%,22.39%,1505
,"JACKSON, KY",48.62%,26.79%,5562
,"HOLT, MO",48.61%,23.23%,2127
,"MORGAN, KY",48.48%,22.91%,1650
,"BENTON, MO",48.42%,21.22%,1390
,"MEADE, KY",48.41%,34.37%,15451
,"EDGECOMBE, NC",48.39%,37.56%,35056
,"TRIMBLE, KY",48.38%,27.09%,4378
,"TYRRELL, NC",48.38%,27.32%,2218
,"LETCHER, KY",48.37%,28.82%,5875
,"JONES, MS",48.34%,22.50%,24764
,"PERRY, MS",48.32%,27.97%,9048
,"HARRISON, KY",48.29%,28.44%,5088
,"YORK, NE",48.26%,21.33%,2161
,"FRANKLIN, NY",48.23%,26.94%,27089
,"PERRY, KY",48.18%,26.44%,4572
,"ROWAN, KY",48.15%,27.29%,3115
,"FILLMORE, NE",48.13%,20.90%,1340
,"FRANKLIN, MS",48.09%,21.45%,1809
,"HITCHCOCK, NE",48.08%,15.59%,834
,"NORTHAMPTON, NC",47.97%,26.72%,11258
,"ROCK, NE",47.96%,17.47%,269
,"ANDERSON, KY",47.94%,28.67%,14728
,"COVINGTON, MS",47.94%,26.31%,11993
,"WORTH, MO",47.91%,15.84%,1244
,"CHARLES, MD",47.90%,27.48%,35370
,"CLAIBORNE, MS",47.89%,19.84%,1658
,"MONTGOMERY, KY",47.81%,26.02%,5099
,"CUSTER, NE",47.81%,19.34%,2926
,"DENT, MO",47.77%,24.89%,7400
,"JOHNSON, KY",47.77%,25.86%,4191
,"WARREN, NC",47.76%,27.70%,5896
,"TAYLOR, KY",47.75%,23.46%,5005
,"CLAY, MS",47.75%,23.09%,13657
,"KNOX, MO",47.73%,25.00%,44
,"MADISON, KY",47.65%,31.09%,52701
,"KEYA PAHA, NE",47.59%,20.32%,187
,"ROBERTSON, KY",47.57%,30.10%,515
,"SMITH, MS",47.56%,23.44%,5111
,"SAINT HELENA, LA",47.56%,28.59%,2868
,"LAFAYETTE, MO",47.50%,23.46%,5171
,"BUFFALO, NE",47.49%,19.01%,14226
,"GALLATIN, KY",47.47%,29.07%,5583
,"MARION, MS",47.46%,25.96%,17072
,"LOUP, NE",47.44%,24.36%,78
,"GRAYSON, KY",47.33%,26.84%,8890
,"CASS, NE",47.33%,23.47%,10378
,"WILKINSON, MS",47.33%,25.26%,2134
,"QUITMAN, MS",47.25%,25.06%,1289
,"CLARKE, MS",47.24%,27.74%,9119
,"HAMILTON, NE",47.22%,22.59%,2931
,"MARTIN, KY",47.20%,26.34%,1534
,"LINCOLN, KY",47.19%,25.97%,4552
,"OWSLEY, KY",47.18%,20.82%,922
,"WICOMICO, MD",47.17%,27.06%,57373
,"PENDLETON, KY",47.16%,31.79%,11108
,"GREENE, MS",47.15%,21.20%,3858
,"MENOMINEE, MI",47.12%,31.50%,18327
,"CLAY, KY",47.11%,25.22%,14755
,"MONROE, MS",47.08%,21.27%,21536
,"GARFIELD, NE",47.08%,20.06%,359
,"CASWELL, NC",47.07%,26.14%,11037
,"LEE, KY",47.01%,23.04%,2361
,"MERCER, KY",46.97%,25.73%,6510
,"CHOCTAW, MS",46.95%,23.86%,2888
,"DE BACA, NM",46.94%,20.41%,98
,"DAVIDSON, NC",46.91%,33.29%,77826
,"LENAWEE, MI",46.84%,34.62%,67516
,"FULTON, KY",46.82%,32.02%,3251
,"HILLSDALE, MI",46.81%,27.32%,19673
,"WORCESTER, MD",46.79%,28.77%,28546
,"LAKE, MI",46.79%,29.65%,6495
,"HARLAN, KY",46.78%,25.81%,4211
,"IBERVILLE, LA",46.77%,30.62%,21047
,"ATCHISON, MO",46.72%,20.33%,1038
,"KNOX, KY",46.72%,26.97%,15752
,"WOLFE, KY",46.66%,23.69%,1123
,"JEFFERSON, NY",46.65%,17.95%,9408
,"DAWSON, NE",46.63%,17.84%,5001
,"LAFOURCHE, LA",46.60%,26.61%,24045
,"GEORGE, MS",46.59%,20.03%,9162
,"DODGE, NE",46.59%,20.59%,3861
,"ESTILL, KY",46.55%,26.08%,8406
,"COPIAH, MS",46.55%,23.02%,8389
,"OKTIBBEHA, MS",46.55%,21.38%,11326
,"NESHOBA, MS",46.54%,27.37%,13136
,"VANCE, NC",46.52%,28.42%,16089
,"THAYER, NE",46.52%,17.76%,1019
,"WINSTON, MS",46.50%,23.53%,5393
,"MERRICK, NE",46.50%,26.13%,4256
,"JOHNSON, NE",46.49%,19.85%,927
,"HOWARD, MO",46.48%,21.13%,71
,"PASQUOTANK, NC",46.47%,29.49%,25863
,"MENIFEE, KY",46.42%,24.76%,1159
,"CAMERON, LA",46.42%,22.41%,754
,"HICKMAN, KY",46.42%,32.45%,1661
,"NASH, NC",46.41%,28.81%,56658
,"NOXUBEE, MS",46.38%,21.97%,3855
,"CIBOLA, NM",46.37%,19.78%,1749
,"LINCOLN, MS",46.35%,19.68%,7709
,"HENRY, MO",46.34%,21.07%,1955
,"FARIBAULT, MN",46.34%,26.07%,6938
,"CHICKASAW, MS",46.32%,23.29%,10855
,"CLEVELAND, NC",46.32%,40.69%,18773
,"CAROLINE, MD",46.27%,30.18%,21978
,"ROBESON, NC",46.27%,23.23%,67141
,"BEAUFORT, NC",46.27%,32.93%,33233
,"HENRY, KY",46.25%,26.84%,13949
,"CALDWELL, MO",46.24%,19.78%,2472
,"JEFFERSON DAVIS, LA",46.18%,28.15%,12037
,"GREENE, NC",46.14%,25.89%,8286
,"RUTHERFORD, NC",46.12%,27.52%,14496
,"ROWAN, NC",46.10%,33.97%,67538
,"MAGOFFIN, KY",46.06%,23.65%,3087
,"BRACKEN, KY",46.05%,28.13%,4237
,"GRANT, KY",46.03%,27.54%,23917
,"WILKES, NC",46.02%,25.61%,14909
,"RED WILLOW, NE",45.97%,16.62%,2791
,"ATTALA, MS",45.92%,20.09%,9374
,"HYDE, NC",45.91%,23.46%,2285
,"TEXAS, MO",45.91%,18.39%,3481
,"ADAMS, MS",45.88%,16.18%,4784
,"RICHARDSON, NE",45.88%,21.56%,1164
,"MARSHALL, MS",45.87%,22.18%,14717
,"CALDWELL, KY",45.87%,34.03%,5010
,"SCOTT, MS",45.85%,20.89%,10217
,"HARNETT, NC",45.84%,26.56%,58926
,"ALAMANCE, NC",45.82%,29.27%,128852
,"HARDIN, KY",45.82%,31.42%,89478
,"JONES, NC",45.81%,27.94%,2244
,"DUNKLIN, MO",45.81%,43.73%,6957
,"COAHOMA, MS",45.80%,24.96%,3373
,"VALENCIA, NM",45.79%,22.33%,8842
,"LUCE, MI",45.79%,17.58%,273
,"BOYD, NE",45.78%,13.65%,498
,"LIVINGSTON, KY",45.78%,30.33%,6066
,"DAVIESS, MO",45.75%,20.32%,2367
,"POINTE COUPEE, LA",45.74%,27.65%,13381
,"RUSSELL, KY",45.72%,27.29%,3016
,"PEARL RIVER, MS",45.72%,25.56%,41838
,"VALLEY, NE",45.71%,17.98%,840
,"OTOE, NE",45.70%,21.91%,3026
,"CLINTON, NY",45.70%,14.46%,47865
,"HINDS, MS",45.68%,23.73%,110596
,"ANTELOPE, NE",45.61%,17.02%,2550
,"STOKES, NC",45.60%,28.37%,29260
,"PEMISCOT, MO",45.59%,44.56%,4446
,"MORGAN, MO",45.59%,24.95%,465
,"FREEBORN, MN",45.57%,25.86%,2065
,"VERNON, MO",45.56%,22.59%,1080
,"WHITLEY, KY",45.56%,24.96%,27920
,"PANOLA, MS",45.54%,22.88%,11619
,"BATES, MO",45.52%,22.47%,2265
,"MILLE LACS, MN",45.51%,34.65%,16732
,"CUMBERLAND, NC",45.50%,25.47%,140686
,"LYON, KY",45.48%,37.31%,4085
,"BRECKINRIDGE, KY",45.45%,26.11%,8071
,"OCEANA, MI",45.43%,38.18%,23427
,"DESOTO, MS",45.41%,23.72%,74352
,"BROWN, NE",45.41%,15.55%,566
,"MARION, MO",45.40%,19.54%,174
,"WEBSTER, MS",45.39%,26.66%,7034
,"TORRANCE, NM",45.38%,22.05%,1633
,"PETTIS, MO",45.35%,20.34%,1367
,"SARPY, NE",45.35%,22.81%,60864
,"BULLITT, KY",45.35%,29.75%,62446
,"BOLLINGER, MO",45.34%,54.55%,4832
,"REYNOLDS, MO",45.34%,50.60%,1749
,"JOHNSTON, NC",45.34%,24.48%,127919
,"HOKE, NC",45.30%,23.91%,14021
,"SUNFLOWER, MS",45.29%,22.64%,3025
,"CLAY, NE",45.28%,24.29%,2734
,"BALLARD, KY",45.28%,31.55%,4196
,"NIAGARA, NY",45.27%,23.39%,63296
,"SURRY, NC",45.27%,29.06%,27900
,"ROCKINGHAM, NC",45.23%,25.17%,62211
,"PERQUIMANS, NC",45.23%,28.53%,9047
,"MCCREARY, KY",45.19%,21.64%,5842
,"RANDOLPH, NC",45.16%,24.02%,46556
,"ORLEANS, NY",45.15%,22.39%,24147
,"SIMPSON, MS",45.15%,22.83%,8975
,"PERRY, MO",45.14%,58.77%,2656
,"POLK, NE",45.11%,22.08%,838
,"CHOWAN, NC",45.10%,29.87%,11280
,"MARSHALL, KY",45.06%,27.21%,22425
,"YADKIN, NC",45.06%,32.09%,19958
,"UNION, KY",45.05%,36.45%,9627
,"CARROLL, MO",45.02%,22.20%,1266
,"BOONE, NE",45.00%,17.59%,1529
,"PULASKI, KY",44.97%,22.63%,17281
,"TRIGG, KY",44.96%,28.49%,2064
,"AITKIN, MN",44.95%,26.82%,10975
,"JOHNSON, MO",44.94%,20.88%,6787
,"MADISON, LA",44.94%,21.33%,1402
,"ASSUMPTION, LA",44.90%,27.70%,8142
,"CATTARAUGUS, NY",44.89%,19.77%,6717
,"MONTGOMERY, MS",44.86%,26.54%,4510
,"MARION, KY",44.85%,23.90%,4959
,"SAINT JAMES, LA",44.84%,29.93%,7772
,"CASS, MI",44.82%,26.33%,22348
,"FRANKLIN, NC",44.81%,25.70%,41377
,"SCHOHARIE, NY",44.79%,26.26%,20200
,"SEWARD, NE",44.75%,18.53%,3832
,"FRONTIER, NE",44.74%,20.19%,1169
,"PLATTE, NE",44.73%,16.60%,5963
,"WASHINGTON, MD",44.71%,24.52%,101859
,"WEST BATON ROUGE, LA",44.71%,29.14%,20420
,"GARRARD, KY",44.70%,27.89%,8701
,"MUSKEGON, MI",44.68%,33.02%,139851
,"LESLIE, KY",44.68%,23.04%,4293
,"SAINT CHARLES, LA",44.62%,32.60%,28164
,"LEAKE, MS",44.62%,20.14%,12155
,"ROCKCASTLE, KY",44.62%,25.50%,5090
,"LEWIS, NY",44.61%,18.87%,2544
,"STONE, MS",44.61%,22.54%,8489
,"WASHINGTON, LA",44.60%,29.62%,23049
,"RAY, MO",44.58%,17.80%,4163
,"CASS, MO",44.55%,23.78%,26761
,"MUSSELSHELL, MT",44.53%,23.86%,1006
,"KNOTT, KY",44.52%,25.46%,4737
,"HERKIMER, NY",44.52%,24.96%,40240
,"BARTON, MO",44.48%,20.06%,344
,"OSAGE, MO",44.44%,26.22%,225
,"HENDERSON, KY",44.44%,31.21%,32782
,"RIPLEY, MO",44.44%,54.39%,4451
,"ADAMS, NE",44.40%,25.51%,17407
,"CARROLL, KY",44.39%,25.88%,6767
,"ITASCA, MN",44.39%,32.58%,37130
,"WHEELER, NE",44.36%,14.29%,133
,"GUADALUPE, NM",44.35%,21.19%,354
,"WEBSTER, KY",44.34%,35.32%,6463
,"GRANVILLE, NC",44.34%,27.67%,31419
,"DELTA, MI",44.33%,18.47%,26635
,"SAINT BERNARD, LA",44.31%,28.37%,17369
,"SAINT MARTIN, LA",44.29%,26.38%,24803
,"MISSISSIPPI, MO",44.28%,54.61%,7189
,"MASON, MI",44.24%,31.93%,24171
,"ANSON, NC",44.23%,28.68%,4470
,"DONA ANA, NM",44.21%,25.55%,6408
,"CHENANGO, NY",44.19%,22.66%,37632
,"DUPLIN, NC",44.16%,28.41%,26215
,"WEBSTER, NE",44.15%,22.66%,1708
,"MONTCALM, MI",44.13%,26.69%,43607
,"MCKINLEY, NM",44.13%,18.79%,2810
,"MONROE, MI",44.12%,31.65%,100724
,"WARREN, MS",44.11%,16.95%,10074
,"PISCATAQUIS, ME",44.09%,25.18%,2427
,"JACKSON, MI",44.08%,31.03%,115651
,"ANNE ARUNDEL, MD",44.04%,36.56%,154106
,"RANDOLPH, MO",44.03%,20.75%,159
