,,,Aug,10 or fewer,10 or fewer,10 or fewer,64
,,,Sep,10 or fewer,10 or fewer,10 or fewer,51
,,,Oct,10 or fewer,10 or fewer,10 or fewer,54
,,,Nov,10 or fewer,10 or fewer,10 or fewer,48
,,,Dec,10 or fewer,10 or fewer,10 or fewer,51
,"Total: Total includes all data under the Vermont bucket, including data from rows not currently displayed.",2018,Jan,10 or fewer,10 or fewer,10 or fewer,1202
,,,Feb,10 or fewer,10 or fewer,10 or fewer,1119
,,,Mar,10 or fewer,10 or fewer,10 or fewer,1194
,,,Apr,10 or fewer,10 or fewer,10 or fewer,1197
,,,May,10 or fewer,10 or fewer,10 or fewer,1276
,,,Jun,10 or fewer,10 or fewer,10 or fewer,1210
,,,Jul,10 or fewer,10 or fewer,10 or fewer,1324
,,,Aug,10 or fewer,10 or fewer,10 or fewer,1311
,,,Sep,10 or fewer,10 or fewer,10 or fewer,1237
,,,Oct,10 or fewer,10 or fewer,10 or fewer,1194
,,,Nov,10 or fewer,10 or fewer,10 or fewer,1030
,,,Dec,10 or fewer,10 or fewer,10 or fewer,1214
District of Columbia,Less than 15 Years,2018,Jan,10 or fewer,10 or fewer,10 or fewer,62
,,,Feb,10 or fewer,10 or fewer,10 or fewer,69
,,,Mar,10 or fewer,10 or fewer,10 or fewer,57
,,,Apr,10 or fewer,10 or fewer,10 or fewer,52
,,,May,10 or fewer,10 or fewer,10 or fewer,74
,,,Jun,10 or fewer,10 or fewer,10 or fewer,68
,,,Jul,10 or fewer,10 or fewer,10 or fewer,89
,,,Aug,10 or fewer,10 or fewer,10 or fewer,83
,,,Sep,10 or fewer,10 or fewer,10 or fewer,53
,,,Oct,10 or fewer,10 or fewer,10 or fewer,78
,,,Nov,10 or fewer,10 or fewer,10 or fewer,82
,,,Dec,10 or fewer,10 or fewer,10 or fewer,109
,≥ 15 and < 25 Years,2018,Jan,10 or fewer,10 or fewer,10 or fewer,158
,,,Feb,10 or fewer,10 or fewer,10 or fewer,200
,,,Mar,10 or fewer,10 or fewer,10 or fewer,168
,,,Apr,10 or fewer,10 or fewer,10 or fewer,182
,,,May,10 or fewer,10 or fewer,10 or fewer,160
,,,Jun,10 or fewer,10 or fewer,10 or fewer,166
,,,Jul,10 or fewer,10 or fewer,10 or fewer,184
,,,Aug,10 or fewer,10 or fewer,10 or fewer,168
,,,Sep,10 or fewer,10 or fewer,10 or fewer,181
,,,Oct,10 or fewer,10 or fewer,10 or fewer,177
,,,Nov,10 or fewer,10 or fewer,10 or fewer,205
,,,Dec,10 or fewer,10 or fewer,10 or fewer,172
,≥ 25 and < 45 Years,2018,Jan,10 or fewer,10 or fewer,10 or fewer,272
,,,Feb,10 or fewer,10 or fewer,10 or fewer,253
,,,Mar,10 or fewer,10 or fewer,10 or fewer,273
,,,Apr,10 or fewer,10 or fewer,10 or fewer,261
,,,May,10 or fewer,10 or fewer,10 or fewer,368
,,,Jun,10 or fewer,10 or fewer,10 or fewer,312
,,,Jul,10 or fewer,10 or fewer,10 or fewer,384
,,,Aug,10 or fewer,10 or fewer,10 or fewer,355
,,,Sep,10 or fewer,10 or fewer,10 or fewer,355
,,,Oct,10 or fewer,10 or fewer,10 or fewer,371
,,,Nov,10 or fewer,10 or fewer,10 or fewer,361
,,,Dec,10 or fewer,10 or fewer,10 or fewer,396
,≥ 45 and < 65 Years,2018,Jan,10 or fewer,10 or fewer,10 or fewer,137
,,,Feb,10 or fewer,10 or fewer,10 or fewer,115
,,,Mar,10 or fewer,10 or fewer,10 or fewer,132
,,,Apr,10 or fewer,10 or fewer,10 or fewer,155
,,,May,10 or fewer,10 or fewer,10 or fewer,189
,,,Jun,10 or fewer,10 or fewer,10 or fewer,187
,,,Jul,10 or fewer,10 or fewer,10 or fewer,188
,,,Aug,10 or fewer,10 or fewer,10 or fewer,184
,,,Sep,10 or fewer,10 or fewer,10 or fewer,189
,,,Oct,10 or fewer,10 or fewer,10 or fewer,182
,,,Nov,10 or fewer,10 or fewer,10 or fewer,175
,,,Dec,10 or fewer,10 or fewer,10 or fewer,198
,65 Years or more,2018,Jan,10 or fewer,10 or fewer,10 or fewer,67
,,,Feb,10 or fewer,10 or fewer,10 or fewer,59
,,,Mar,10 or fewer,10 or fewer,10 or fewer,79
,,,Apr,10 or fewer,10 or fewer,10 or fewer,62
,,,May,10 or fewer,10 or fewer,10 or fewer,79
,,,Jun,10 or fewer,10 or fewer,10 or fewer,77
,,,Jul,10 or fewer,10 or fewer,10 or fewer,106
,,,Aug,10 or fewer,10 or fewer,10 or fewer,105
,,,Sep,10 or fewer,10 or fewer,10 or fewer,95
,,,Oct,10 or fewer,10 or fewer,10 or fewer,87
,,,Nov,10 or fewer,10 or fewer,10 or fewer,106
,,,Dec,10 or fewer,10 or fewer,10 or fewer,93
,No value,2018,Jan,10 or fewer,10 or fewer,10 or fewer,10 or fewer
,,,Feb,10 or fewer,10 or fewer,10 or fewer,15
,,,Mar,10 or fewer,10 or fewer,10 or fewer,15
,,,Apr,10 or fewer,10 or fewer,10 or fewer,14
,,,May,10 or fewer,10 or fewer,10 or fewer,16
,,,Jun,10 or fewer,10 or fewer,10 or fewer,14
,,,Jul,10 or fewer,10 or fewer,10 or fewer,12
,,,Aug,10 or fewer,10 or fewer,10 or fewer,17
,,,Sep,10 or fewer,10 or fewer,10 or fewer,17
,,,Oct,10 or fewer,10 or fewer,10 or fewer,19
,,,Nov,10 or fewer,10 or fewer,10 or fewer,18
,,,Dec,10 or fewer,10 or fewer,10 or fewer,20
,"Total: Total includes all data under the District of Columbia bucket, including data from rows not currently displayed.",2018,Jan,10 or fewer,10 or fewer,10 or fewer,706
,,,Feb,10 or fewer,10 or fewer,10 or fewer,711
,,,Mar,10 or fewer,10 or fewer,10 or fewer,724
,,,Apr,10 or fewer,10 or fewer,10 or fewer,726
,,,May,10 or fewer,10 or fewer,10 or fewer,886
,,,Jun,10 or fewer,10 or fewer,10 or fewer,824
,,,Jul,10 or fewer,10 or fewer,10 or fewer,962
,,,Aug,10 or fewer,10 or fewer,10 or fewer,912
,,,Sep,10 or fewer,10 or fewer,10 or fewer,890
,,,Oct,10 or fewer,10 or fewer,10 or fewer,914
,,,Nov,10 or fewer,10 or fewer,10 or fewer,947
,,,Dec,10 or fewer,10 or fewer,10 or fewer,988
Alaska,Less than 15 Years,2018,Jan,10 or fewer,10 or fewer,10 or fewer,27
,,,Feb,10 or fewer,10 or fewer,10 or fewer,24
,,,Mar,10 or fewer,10 or fewer,10 or fewer,30
,,,Apr,10 or fewer,10 or fewer,10 or fewer,19
,,,May,10 or fewer,10 or fewer,10 or fewer,29
,,,Jun,10 or fewer,10 or fewer,10 or fewer,31
,,,Jul,10 or fewer,10 or fewer,10 or fewer,37
,,,Aug,10 or fewer,10 or fewer,10 or fewer,23
,,,Sep,10 or fewer,10 or fewer,10 or fewer,23
,,,Oct,10 or fewer,10 or fewer,10 or fewer,26
,,,Nov,10 or fewer,10 or fewer,10 or fewer,33
,,,Dec,10 or fewer,10 or fewer,10 or fewer,31
,≥ 15 and < 25 Years,2018,Jan,10 or fewer,10 or fewer,10 or fewer,30
,,,Feb,10 or fewer,10 or fewer,10 or fewer,22
,,,Mar,10 or fewer,10 or fewer,10 or fewer,27
,,,Apr,10 or fewer,10 or fewer,10 or fewer,23
,,,May,10 or fewer,10 or fewer,10 or fewer,17
,,,Jun,10 or fewer,10 or fewer,10 or fewer,31
,,,Jul,10 or fewer,10 or fewer,10 or fewer,20
,,,Aug,10 or fewer,10 or fewer,10 or fewer,31
,,,Sep,10 or fewer,10 or fewer,10 or fewer,31
,,,Oct,10 or fewer,10 or fewer,10 or fewer,23
,,,Nov,10 or fewer,10 or fewer,10 or fewer,31
,,,Dec,10 or fewer,10 or fewer,10 or fewer,29
,≥ 25 and < 45 Years,2018,Jan,10 or fewer,10 or fewer,10 or fewer,58
,,,Feb,10 or fewer,10 or fewer,10 or fewer,37
,,,Mar,10 or fewer,10 or fewer,10 or fewer,48
,,,Apr,10 or fewer,10 or fewer,10 or fewer,43
,,,May,10 or fewer,10 or fewer,10 or fewer,48
,,,Jun,10 or fewer,10 or fewer,10 or fewer,66
,,,Jul,10 or fewer,10 or fewer,10 or fewer,62
,,,Aug,10 or fewer,10 or fewer,10 or fewer,54
,,,Sep,10 or fewer,10 or fewer,10 or fewer,36
,,,Oct,10 or fewer,10 or fewer,10 or fewer,72
,,,Nov,10 or fewer,10 or fewer,10 or fewer,60
,,,Dec,10 or fewer,10 or fewer,10 or fewer,67
,≥ 45 and < 65 Years,2018,Jan,10 or fewer,10 or fewer,10 or fewer,60
,,,Feb,10 or fewer,10 or fewer,10 or fewer,32
,,,Mar,10 or fewer,10 or fewer,10 or fewer,51
,,,Apr,10 or fewer,10 or fewer,10 or fewer,47
,,,May,10 or fewer,10 or fewer,10 or fewer,38
,,,Jun,10 or fewer,10 or fewer,10 or fewer,53
,,,Jul,10 or fewer,10 or fewer,10 or fewer,47
,,,Aug,10 or fewer,10 or fewer,10 or fewer,43
,,,Sep,10 or fewer,10 or fewer,10 or fewer,21
,,,Oct,10 or fewer,10 or fewer,10 or fewer,59
,,,Nov,10 or fewer,10 or fewer,10 or fewer,49
,,,Dec,10 or fewer,10 or fewer,10 or fewer,57
,65 Years or more,2018,Jan,10 or fewer,10 or fewer,10 or fewer,44
,,,Feb,10 or fewer,10 or fewer,10 or fewer,35
,,,Mar,10 or fewer,10 or fewer,10 or fewer,46
,,,Apr,10 or fewer,10 or fewer,10 or fewer,47
,,,May,10 or fewer,10 or fewer,10 or fewer,43
,,,Jun,10 or fewer,10 or fewer,10 or fewer,45
,,,Jul,10 or fewer,10 or fewer,10 or fewer,32
,,,Aug,10 or fewer,10 or fewer,10 or fewer,27
,,,Sep,10 or fewer,10 or fewer,10 or fewer,44
,,,Oct,10 or fewer,10 or fewer,10 or fewer,43
,,,Nov,10 or fewer,10 or fewer,10 or fewer,58
,,,Dec,10 or fewer,10 or fewer,10 or fewer,61
,No value,2018,Jan,10 or fewer,10 or fewer,10 or fewer,10 or fewer
,,,Feb,10 or fewer,10 or fewer,10 or fewer,10 or fewer
,,,Mar,10 or fewer,10 or fewer,10 or fewer,10 or fewer
,,,Apr,10 or fewer,10 or fewer,10 or fewer,10 or fewer
,,,May,10 or fewer,10 or fewer,10 or fewer,10 or fewer
,,,Jun,10 or fewer,10 or fewer,10 or fewer,10 or fewer
,,,Jul,10 or fewer,10 or fewer,10 or fewer,10 or fewer
,,,Aug,10 or fewer,10 or fewer,10 or fewer,10 or fewer
,,,Sep,10 or fewer,10 or fewer,10 or fewer,10 or fewer
,,,Oct,10 or fewer,10 or fewer,10 or fewer,10 or fewer
,,,Nov,10 or fewer,10 or fewer,10 or fewer,10 or fewer
,,,Dec,10 or fewer,10 or fewer,10 or fewer,10 or fewer
,"Total: Total includes all data under the Alaska bucket, including data from rows not currently displayed.",2018,Jan,10 or fewer,10 or fewer,10 or fewer,227
,,,Feb,10 or fewer,10 or fewer,10 or fewer,158
,,,Mar,10 or fewer,10 or fewer,10 or fewer,208
,,,Apr,10 or fewer,10 or fewer,10 or fewer,185
,,,May,10 or fewer,10 or fewer,10 or fewer,178
,,,Jun,10 or fewer,10 or fewer,10 or fewer,231
,,,Jul,10 or fewer,10 or fewer,10 or fewer,201
,,,Aug,10 or fewer,10 or fewer,10 or fewer,182
,,,Sep,10 or fewer,10 or fewer,10 or fewer,162
,,,Oct,10 or fewer,10 or fewer,10 or fewer,227
,,,Nov,10 or fewer,10 or fewer,10 or fewer,232
,,,Dec,10 or fewer,10 or fewer,10 or fewer,251
Puerto Rico,Less than 15 Years,2018,Jan,10 or fewer,10 or fewer,10 or fewer,47
,,,Feb,10 or fewer,10 or fewer,10 or fewer,25
,,,Mar,10 or fewer,10 or fewer,10 or fewer,14
,,,Apr,10 or fewer,10 or fewer,10 or fewer,20
,,,May,10 or fewer,10 or fewer,10 or fewer,21
,,,Jun,10 or fewer,10 or fewer,10 or fewer,27
,,,Jul,10 or fewer,10 or fewer,10 or fewer,36
,,,Aug,10 or fewer,10 or fewer,10 or fewer,11
,,,Sep,10 or fewer,10 or fewer,10 or fewer,22
,,,Oct,10 or fewer,10 or fewer,10 or fewer,29
,,,Nov,10 or fewer,10 or fewer,10 or fewer,16
,,,Dec,10 or fewer,10 or fewer,10 or fewer,35
,≥ 15 and < 25 Years,2018,Jan,10 or fewer,10 or fewer,10 or fewer,24
,,,Feb,10 or fewer,10 or fewer,10 or fewer,23
,,,Mar,10 or fewer,10 or fewer,10 or fewer,22
,,,Apr,10 or fewer,10 or fewer,10 or fewer,29
,,,May,10 or fewer,10 or fewer,10 or fewer,17
,,,Jun,10 or fewer,10 or fewer,10 or fewer,32
,,,Jul,10 or fewer,10 or fewer,10 or fewer,44
,,,Aug,10 or fewer,10 or fewer,10 or fewer,24
,,,Sep,10 or fewer,10 or fewer,10 or fewer,20
,,,Oct,10 or fewer,10 or fewer,10 or fewer,26
,,,Nov,10 or fewer,10 or fewer,10 or fewer,17
,,,Dec,10 or fewer,10 or fewer,10 or fewer,26
,≥ 25 and < 45 Years,2018,Jan,10 or fewer,10 or fewer,10 or fewer,53
,,,Feb,10 or fewer,10 or fewer,10 or fewer,46
,,,Mar,10 or fewer,10 or fewer,10 or fewer,39
,,,Apr,10 or fewer,10 or fewer,10 or fewer,38
,,,May,10 or fewer,10 or fewer,10 or fewer,47
,,,Jun,10 or fewer,10 or fewer,10 or fewer,46
,,,Jul,10 or fewer,10 or fewer,10 or fewer,40
,,,Aug,10 or fewer,10 or fewer,10 or fewer,44
,,,Sep,10 or fewer,10 or fewer,10 or fewer,37
,,,Oct,10 or fewer,10 or fewer,10 or fewer,52
,,,Nov,10 or fewer,10 or fewer,10 or fewer,55
,,,Dec,10 or fewer,10 or fewer,10 or fewer,41
,≥ 45 and < 65 Years,2018,Jan,10 or fewer,10 or fewer,10 or fewer,80
,,,Feb,10 or fewer,10 or fewer,10 or fewer,44
,,,Mar,10 or fewer,10 or fewer,10 or fewer,45
,,,Apr,10 or fewer,10 or fewer,10 or fewer,59
,,,May,10 or fewer,10 or fewer,10 or fewer,57
,,,Jun,10 or fewer,10 or fewer,10 or fewer,64
,,,Jul,10 or fewer,10 or fewer,10 or fewer,96
,,,Aug,10 or fewer,10 or fewer,10 or fewer,68
,,,Sep,10 or fewer,10 or fewer,10 or fewer,58
,,,Oct,10 or fewer,10 or fewer,10 or fewer,42
,,,Nov,10 or fewer,10 or fewer,10 or fewer,63
,,,Dec,10 or fewer,10 or fewer,10 or fewer,53
,65 Years or more,2018,Jan,10 or fewer,10 or fewer,10 or fewer,100
,,,Feb,10 or fewer,10 or fewer,10 or fewer,34
,,,Mar,10 or fewer,10 or fewer,10 or fewer,32
,,,Apr,10 or fewer,10 or fewer,10 or fewer,44
,,,May,10 or fewer,10 or fewer,10 or fewer,48
,,,Jun,10 or fewer,10 or fewer,10 or fewer,58
,,,Jul,10 or fewer,10 or fewer,10 or fewer,68
,,,Aug,10 or fewer,10 or fewer,10 or fewer,41
,,,Sep,10 or fewer,10 or fewer,10 or fewer,42
,,,Oct,10 or fewer,10 or fewer,10 or fewer,38
,,,Nov,10 or fewer,10 or fewer,10 or fewer,40
,,,Dec,10 or fewer,10 or fewer,10 or fewer,35
,No value,2018,Jan,10 or fewer,10 or fewer,10 or fewer,11
,,,Feb,10 or fewer,10 or fewer,10 or fewer,10 or fewer
,,,Mar,10 or fewer,10 or fewer,10 or fewer,10 or fewer
,,,Apr,10 or fewer,10 or fewer,10 or fewer,10 or fewer
,,,May,10 or fewer,10 or fewer,10 or fewer,10 or fewer
,,,Jun,10 or fewer,10 or fewer,10 or fewer,10 or fewer
,,,Jul,10 or fewer,10 or fewer,10 or fewer,10 or fewer
,,,Aug,10 or fewer,10 or fewer,10 or fewer,10 or fewer
,,,Sep,10 or fewer,10 or fewer,10 or fewer,10 or fewer
,,,Oct,10 or fewer,10 or fewer,10 or fewer,10 or fewer
,,,Nov,10 or fewer,10 or fewer,10 or fewer,10 or fewer
,,,Dec,10 or fewer,10 or fewer,10 or fewer,10 or fewer
,"Total: Total includes all data under the Puerto Rico bucket, including data from rows not currently displayed.",2018,Jan,10 or fewer,10 or fewer,10 or fewer,315
,,,Feb,10 or fewer,10 or fewer,10 or fewer,180
,,,Mar,10 or fewer,10 or fewer,10 or fewer,156
,,,Apr,10 or fewer,10 or fewer,10 or fewer,191
,,,May,10 or fewer,10 or fewer,10 or fewer,197
,,,Jun,10 or fewer,10 or fewer,10 or fewer,229
,,,Jul,10 or fewer,10 or fewer,10 or fewer,290
,,,Aug,10 or fewer,10 or fewer,10 or fewer,193
,,,Sep,10 or fewer,10 or fewer,10 or fewer,184
,,,Oct,10 or fewer,10 or fewer,10 or fewer,194
,,,Nov,10 or fewer,10 or fewer,10 or fewer,193
,,,Dec,10 or fewer,10 or fewer,10 or fewer,193
Virgin Islands,Less than 15 Years,2018,Jan,10 or fewer,10 or fewer,10 or fewer,10 or fewer
,,,Feb,10 or fewer,10 or fewer,10 or fewer,10 or fewer
,,,Mar,10 or fewer,10 or fewer,10 or fewer,10 or fewer
,,,Apr,10 or fewer,10 or fewer,10 or fewer,10 or fewer
,,,May,10 or fewer,10 or fewer,10 or fewer,10 or fewer
,,,Jun,10 or fewer,10 or fewer,10 or fewer,10 or fewer
,,,Jul,10 or fewer,10 or fewer,10 or fewer,10 or fewer
,,,Aug,10 or fewer,10 or fewer,10 or fewer,10 or fewer
,,,Sep,10 or fewer,10 or fewer,10 or fewer,10 or fewer
,,,Oct,10 or fewer,10 or fewer,10 or fewer,10 or fewer
,,,Nov,10 or fewer,10 or fewer,10 or fewer,10 or fewer
,,,Dec,10 or fewer,10 or fewer,10 or fewer,10 or fewer
,≥ 15 and < 25 Years,2018,Jan,10 or fewer,10 or fewer,10 or fewer,10 or fewer
,,,Feb,10 or fewer,10 or fewer,10 or fewer,10 or fewer
,,,Mar,10 or fewer,10 or fewer,10 or fewer,10 or fewer
,,,Apr,10 or fewer,10 or fewer,10 or fewer,10 or fewer
,,,May,10 or fewer,10 or fewer,10 or fewer,10 or fewer
,,,Jun,10 or fewer,10 or fewer,10 or fewer,10 or fewer
,,,Jul,10 or fewer,10 or fewer,10 or fewer,10 or fewer
,,,Aug,10 or fewer,10 or fewer,10 or fewer,10 or fewer
,,,Sep,10 or fewer,10 or fewer,10 or fewer,10 or fewer
,,,Oct,10 or fewer,10 or fewer,10 or fewer,10 or fewer
,,,Nov,10 or fewer,10 or fewer,10 or fewer,10 or fewer
,,,Dec,10 or fewer,10 or fewer,10 or fewer,10 or fewer
,≥ 25 and < 45 Years,2018,Jan,10 or fewer,10 or fewer,10 or fewer,10 or fewer
,,,Feb,10 or fewer,10 or fewer,10 or fewer,10 or fewer
,,,Mar,10 or fewer,10 or fewer,10 or fewer,10 or fewer
,,,Apr,10 or fewer,10 or fewer,10 or fewer,10 or fewer
,,,May,10 or fewer,10 or fewer,10 or fewer,10 or fewer
,,,Jun,10 or fewer,10 or fewer,10 or fewer,10 or fewer
,,,Jul,10 or fewer,10 or fewer,10 or fewer,10 or fewer
,,,Aug,10 or fewer,10 or fewer,10 or fewer,10 or fewer
,,,Sep,10 or fewer,10 or fewer,10 or fewer,10 or fewer
,,,Oct,10 or fewer,10 or fewer,10 or fewer,10 or fewer
,,,Nov,10 or fewer,10 or fewer,10 or fewer,10 or fewer
,,,Dec,10 or fewer,10 or fewer,10 or fewer,10 or fewer
,≥ 45 and < 65 Years,2018,Jan,10 or fewer,10 or fewer,10 or fewer,16
,,,Feb,10 or fewer,10 or fewer,10 or fewer,10 or fewer
,,,Mar,10 or fewer,10 or fewer,10 or fewer,11
,,,Apr,10 or fewer,10 or fewer,10 or fewer,10 or fewer
,,,May,10 or fewer,10 or fewer,10 or fewer,13
,,,Jun,10 or fewer,10 or fewer,10 or fewer,10 or fewer
,,,Jul,10 or fewer,10 or fewer,10 or fewer,10 or fewer
,,,Aug,10 or fewer,10 or fewer,10 or fewer,10 or fewer
,,,Sep,10 or fewer,10 or fewer,10 or fewer,17
,,,Oct,10 or fewer,10 or fewer,10 or fewer,12
,,,Nov,10 or fewer,10 or fewer,10 or fewer,12
,,,Dec,10 or fewer,10 or fewer,10 or fewer,12
,65 Years or more,2018,Jan,10 or fewer,10 or fewer,10 or fewer,15
,,,Feb,10 or fewer,10 or fewer,10 or fewer,10 or fewer
,,,Mar,10 or fewer,10 or fewer,10 or fewer,11
,,,Apr,10 or fewer,10 or fewer,10 or fewer,14
,,,May,10 or fewer,10 or fewer,10 or fewer,11
,,,Jun,10 or fewer,10 or fewer,10 or fewer,10 or fewer
,,,Jul,10 or fewer,10 or fewer,10 or fewer,16
,,,Aug,10 or fewer,10 or fewer,10 or fewer,17
,,,Sep,10 or fewer,10 or fewer,10 or fewer,15
,,,Oct,10 or fewer,10 or fewer,10 or fewer,15
,,,Nov,10 or fewer,10 or fewer,10 or fewer,10 or fewer
,,,Dec,10 or fewer,10 or fewer,10 or fewer,10 or fewer
,No value,2018,Jan,10 or fewer,10 or fewer,10 or fewer,10 or fewer
,,,Feb,10 or fewer,10 or fewer,10 or fewer,10 or fewer
,,,Mar,10 or fewer,10 or fewer,10 or fewer,10 or fewer
,,,Apr,10 or fewer,10 or fewer,10 or fewer,10 or fewer
,,,May,10 or fewer,10 or fewer,10 or fewer,10 or fewer
,,,Jun,10 or fewer,10 or fewer,10 or fewer,10 or fewer
,,,Jul,10 or fewer,10 or fewer,10 or fewer,10 or fewer
,,,Aug,10 or fewer,10 or fewer,10 or fewer,10 or fewer
,,,Sep,10 or fewer,10 or fewer,10 or fewer,10 or fewer
,,,Oct,10 or fewer,10 or fewer,10 or fewer,10 or fewer
,,,Nov,10 or fewer,10 or fewer,10 or fewer,10 or fewer
,,,Dec,10 or fewer,10 or fewer,10 or fewer,10 or fewer
,"Total: Total includes all data under the Virgin Islands bucket, including data from rows not currently displayed.",2018,Jan,10 or fewer,10 or fewer,10 or fewer,49
,,,Feb,10 or fewer,10 or fewer,10 or fewer,30
,,,Mar,10 or fewer,10 or fewer,10 or fewer,34
,,,Apr,10 or fewer,10 or fewer,10 or fewer,36
,,,May,10 or fewer,10 or fewer,10 or fewer,30
,,,Jun,10 or fewer,10 or fewer,10 or fewer,32
,,,Jul,10 or fewer,10 or fewer,10 or fewer,39
,,,Aug,10 or fewer,10 or fewer,10 or fewer,36
,,,Sep,10 or fewer,10 or fewer,10 or fewer,42
,,,Oct,10 or fewer,10 or fewer,10 or fewer,40
,,,Nov,10 or fewer,10 or fewer,10 or fewer,27
,,,Dec,10 or fewer,10 or fewer,10 or fewer,31
None of the above,Less than 15 Years,2018,Jan,10 or fewer,10 or fewer,10 or fewer,4738
,,,Feb,10 or fewer,10 or fewer,10 or fewer,6224
,,,Mar,10 or fewer,10 or fewer,10 or fewer,6180
,,,Apr,10 or fewer,10 or fewer,10 or fewer,5784
,,,May,10 or fewer,10 or fewer,10 or fewer,5598
,,,Jun,10 or fewer,10 or fewer,10 or fewer,4694
,,,Jul,10 or fewer,10 or fewer,10 or fewer,4824
,,,Aug,10 or fewer,10 or fewer,10 or fewer,5009
,,,Sep,10 or fewer,10 or fewer,10 or fewer,5506
,,,Oct,10 or fewer,10 or fewer,10 or fewer,5910
,,,Nov,10 or fewer,10 or fewer,10 or fewer,7198
,,,Dec,10 or fewer,10 or fewer,10 or fewer,7814
,≥ 15 and < 25 Years,2018,Jan,10 or fewer,10 or fewer,13,4523
,,,Feb,10 or fewer,10 or fewer,10 or fewer,4920
,,,Mar,10 or fewer,10 or fewer,10 or fewer,5171
,,,Apr,10 or fewer,10 or fewer,10 or fewer,5141
,,,May,10 or fewer,10 or fewer,10 or fewer,5155
,,,Jun,10 or fewer,15,10 or fewer,4761
,,,Jul,15,19,10 or fewer,5452
,,,Aug,10 or fewer,13,10 or fewer,5148
,,,Sep,10 or fewer,10 or fewer,10 or fewer,5494
,,,Oct,10 or fewer,10 or fewer,10 or fewer,5455
,,,Nov,10 or fewer,10 or fewer,11,5928
,,,Dec,10 or fewer,10 or fewer,10 or fewer,5858
,≥ 25 and < 45 Years,2018,Jan,24,10 or fewer,14,8549
,,,Feb,32,10 or fewer,14,9365
,,,Mar,36,10 or fewer,10 or fewer,9742
,,,Apr,22,10 or fewer,11,9978
,,,May,43,10 or fewer,10 or fewer,10500
,,,Jun,31,21,15,10013
,,,Jul,43,29,15,10722
,,,Aug,27,23,13,10350
,,,Sep,26,11,13,10436
,,,Oct,40,10 or fewer,10 or fewer,10555
,,,Nov,25,10 or fewer,10 or fewer,11113
,,,Dec,34,10 or fewer,11,11596
,≥ 45 and < 65 Years,2018,Jan,10 or fewer,10 or fewer,10 or fewer,6487
,,,Feb,10 or fewer,10 or fewer,10 or fewer,7009
,,,Mar,12,10 or fewer,10 or fewer,7590
,,,Apr,12,10 or fewer,10 or fewer,7588
,,,May,11,10 or fewer,10 or fewer,7890
,,,Jun,16,10 or fewer,10 or fewer,7707
,,,Jul,19,14,10 or fewer,8125
,,,Aug,20,19,10 or fewer,8336
,,,Sep,10 or fewer,10 or fewer,10 or fewer,7806
,,,Oct,11,10 or fewer,10 or fewer,8092
,,,Nov,10 or fewer,10 or fewer,10 or fewer,8389
,,,Dec,10 or fewer,10 or fewer,10 or fewer,9070
,65 Years or more,2018,Jan,10 or fewer,10 or fewer,10 or fewer,5320
,,,Feb,10 or fewer,10 or fewer,10 or fewer,5301
,,,Mar,10 or fewer,10 or fewer,10 or fewer,6009
,,,Apr,10 or fewer,10 or fewer,10 or fewer,5580
,,,May,10 or fewer,10 or fewer,10 or fewer,5907
,,,Jun,10 or fewer,10 or fewer,10 or fewer,5941
,,,Jul,10 or fewer,12,10 or fewer,5818
,,,Aug,10 or fewer,10 or fewer,10 or fewer,5794
,,,Sep,10 or fewer,10 or fewer,10 or fewer,5842
,,,Oct,10 or fewer,10 or fewer,10 or fewer,5953
,,,Nov,10 or fewer,10 or fewer,10 or fewer,6546
,,,Dec,10 or fewer,10 or fewer,10 or fewer,6896
,No value,2018,Jan,10 or fewer,10 or fewer,10 or fewer,800
,,,Feb,10 or fewer,10 or fewer,10 or fewer,843
,,,Mar,10 or fewer,10 or fewer,10 or fewer,801
,,,Apr,10 or fewer,10 or fewer,10 or fewer,819
,,,May,10 or fewer,10 or fewer,10 or fewer,852
,,,Jun,10 or fewer,10 or fewer,10 or fewer,780
,,,Jul,10 or fewer,10 or fewer,10 or fewer,828
,,,Aug,10 or fewer,10 or fewer,10 or fewer,787
,,,Sep,10 or fewer,10 or fewer,10 or fewer,801
,,,Oct,10 or fewer,10 or fewer,10 or fewer,911
,,,Nov,10 or fewer,10 or fewer,10 or fewer,846
,,,Dec,10 or fewer,10 or fewer,10 or fewer,1032
,"Total: Total includes all data under the None of the above bucket, including data from rows not currently displayed.",2018,Jan,34,10 or fewer,28,30414
,,,Feb,40,10 or fewer,24,33659
,,,Mar,53,10 or fewer,16,35490
,,,Apr,45,10 or fewer,26,34886
,,,May,62,18,21,35897
,,,Jun,58,57,25,33893
,,,Jul,82,81,26,35762
,,,Aug,56,65,24,35420
,,,Sep,45,39,27,35880
,,,Oct,64,10 or fewer,16,36869
,,,Nov,40,10 or fewer,24,40014
,,,Dec,49,10 or fewer,21,42263
Total,Less than 15 Years,2018,Jan,17,13,42,460506
,,,Feb,14,14,25,454467
,,,Mar,10 or fewer,15,41,419706
,,,Apr,11,27,33,394542
,,,May,14,212,33,421547
,,,Jun,18,355,40,359481
,,,Jul,11,340,37,352075
,,,Aug,10 or fewer,254,46,361404
,,,Sep,11,158,41,405780
,,,Oct,15,45,36,422330
,,,Nov,14,10 or fewer,29,421499
,,,Dec,10 or fewer,13,40,484307
