,≥ 25 and < 45 Years,2021,Jan,10 or fewer,10 or fewer,10 or fewer,979
,,,Feb,10 or fewer,10 or fewer,10 or fewer,849
,,,Mar,10 or fewer,10 or fewer,10 or fewer,1019
,,,Apr,10 or fewer,10 or fewer,10 or fewer,1001
,,,May,10 or fewer,10 or fewer,10 or fewer,1048
,,,Jun,10 or fewer,10 or fewer,10 or fewer,1093
,,,Jul,10 or fewer,10 or fewer,10 or fewer,1209
,,,Aug,10 or fewer,10 or fewer,10 or fewer,1217
,,,Sep,10 or fewer,10 or fewer,10 or fewer,1197
,,,Oct,10 or fewer,10 or fewer,10 or fewer,1170
,,,Nov,10 or fewer,10 or fewer,10 or fewer,1151
,,,Dec,10 or fewer,10 or fewer,10 or fewer,1182
,≥ 45 and < 65 Years,2021,Jan,10 or fewer,10 or fewer,10 or fewer,808
,,,Feb,10 or fewer,10 or fewer,10 or fewer,709
,,,Mar,10 or fewer,10 or fewer,10 or fewer,871
,,,Apr,10 or fewer,10 or fewer,10 or fewer,879
,,,May,10 or fewer,10 or fewer,10 or fewer,913
,,,Jun,10 or fewer,10 or fewer,10 or fewer,974
,,,Jul,10 or fewer,10 or fewer,10 or fewer,1019
,,,Aug,10 or fewer,10 or fewer,10 or fewer,1018
,,,Sep,10 or fewer,10 or fewer,10 or fewer,1038
,,,Oct,10 or fewer,10 or fewer,10 or fewer,954
,,,Nov,10 or fewer,10 or fewer,10 or fewer,871
,,,Dec,10 or fewer,10 or fewer,10 or fewer,938
,65 Years or more,2021,Jan,10 or fewer,10 or fewer,10 or fewer,809
,,,Feb,10 or fewer,10 or fewer,10 or fewer,708
,,,Mar,10 or fewer,10 or fewer,10 or fewer,842
,,,Apr,10 or fewer,10 or fewer,10 or fewer,826
,,,May,10 or fewer,10 or fewer,10 or fewer,954
,,,Jun,10 or fewer,10 or fewer,10 or fewer,971
,,,Jul,10 or fewer,10 or fewer,10 or fewer,1002
,,,Aug,10 or fewer,10 or fewer,10 or fewer,997
,,,Sep,10 or fewer,10 or fewer,10 or fewer,959
,,,Oct,10 or fewer,10 or fewer,10 or fewer,972
,,,Nov,10 or fewer,10 or fewer,10 or fewer,982
,,,Dec,10 or fewer,10 or fewer,10 or fewer,932
,No value,2021,Jan,10 or fewer,10 or fewer,10 or fewer,83
,,,Feb,10 or fewer,10 or fewer,10 or fewer,81
,,,Mar,10 or fewer,10 or fewer,10 or fewer,81
,,,Apr,10 or fewer,10 or fewer,10 or fewer,69
,,,May,10 or fewer,10 or fewer,10 or fewer,71
,,,Jun,10 or fewer,10 or fewer,10 or fewer,95
,,,Jul,10 or fewer,10 or fewer,10 or fewer,110
,,,Aug,10 or fewer,10 or fewer,10 or fewer,96
,,,Sep,10 or fewer,10 or fewer,10 or fewer,116
,,,Oct,10 or fewer,10 or fewer,10 or fewer,122
,,,Nov,10 or fewer,10 or fewer,10 or fewer,135
,,,Dec,10 or fewer,10 or fewer,10 or fewer,140
,"Total: Total includes all data under the Montana bucket, including data from rows not currently displayed.",2021,Jan,10 or fewer,10 or fewer,10 or fewer,3576
,,,Feb,10 or fewer,10 or fewer,10 or fewer,3188
,,,Mar,10 or fewer,10 or fewer,10 or fewer,3837
,,,Apr,10 or fewer,10 or fewer,10 or fewer,3873
,,,May,10 or fewer,10 or fewer,10 or fewer,4052
,,,Jun,10 or fewer,13,10 or fewer,4221
,,,Jul,10 or fewer,18,10 or fewer,4562
,,,Aug,10 or fewer,10 or fewer,10 or fewer,4530
,,,Sep,10 or fewer,10 or fewer,10 or fewer,4770
,,,Oct,10 or fewer,10 or fewer,10 or fewer,4541
,,,Nov,10 or fewer,10 or fewer,10 or fewer,4386
,,,Dec,10 or fewer,10 or fewer,10 or fewer,4491
Wyoming,Less than 15 Years,2021,Jan,10 or fewer,10 or fewer,10 or fewer,295
,,,Feb,10 or fewer,10 or fewer,10 or fewer,296
,,,Mar,10 or fewer,10 or fewer,10 or fewer,334
,,,Apr,10 or fewer,10 or fewer,10 or fewer,481
,,,May,10 or fewer,10 or fewer,10 or fewer,505
,,,Jun,10 or fewer,10 or fewer,10 or fewer,465
,,,Jul,10 or fewer,10 or fewer,10 or fewer,457
,,,Aug,10 or fewer,10 or fewer,10 or fewer,432
,,,Sep,10 or fewer,10 or fewer,10 or fewer,539
,,,Oct,10 or fewer,10 or fewer,10 or fewer,561
,,,Nov,10 or fewer,10 or fewer,10 or fewer,613
,,,Dec,10 or fewer,10 or fewer,10 or fewer,517
,≥ 15 and < 25 Years,2021,Jan,10 or fewer,10 or fewer,10 or fewer,463
,,,Feb,10 or fewer,10 or fewer,10 or fewer,397
,,,Mar,10 or fewer,10 or fewer,10 or fewer,447
,,,Apr,10 or fewer,10 or fewer,10 or fewer,454
,,,May,10 or fewer,10 or fewer,10 or fewer,465
,,,Jun,10 or fewer,10 or fewer,10 or fewer,491
,,,Jul,10 or fewer,10 or fewer,10 or fewer,516
,,,Aug,10 or fewer,10 or fewer,10 or fewer,524
,,,Sep,10 or fewer,10 or fewer,10 or fewer,552
,,,Oct,10 or fewer,10 or fewer,10 or fewer,486
,,,Nov,10 or fewer,10 or fewer,10 or fewer,449
,,,Dec,10 or fewer,10 or fewer,10 or fewer,520
,≥ 25 and < 45 Years,2021,Jan,10 or fewer,10 or fewer,10 or fewer,851
,,,Feb,10 or fewer,10 or fewer,10 or fewer,720
,,,Mar,10 or fewer,10 or fewer,10 or fewer,805
,,,Apr,10 or fewer,10 or fewer,10 or fewer,857
,,,May,10 or fewer,10 or fewer,10 or fewer,897
,,,Jun,10 or fewer,10 or fewer,10 or fewer,886
,,,Jul,10 or fewer,10 or fewer,10 or fewer,962
,,,Aug,10 or fewer,10 or fewer,10 or fewer,984
,,,Sep,10 or fewer,10 or fewer,10 or fewer,915
,,,Oct,10 or fewer,10 or fewer,10 or fewer,864
,,,Nov,10 or fewer,10 or fewer,10 or fewer,847
,,,Dec,10 or fewer,10 or fewer,10 or fewer,929
,≥ 45 and < 65 Years,2021,Jan,10 or fewer,10 or fewer,10 or fewer,692
,,,Feb,10 or fewer,10 or fewer,10 or fewer,610
,,,Mar,10 or fewer,10 or fewer,10 or fewer,664
,,,Apr,10 or fewer,10 or fewer,10 or fewer,715
,,,May,10 or fewer,10 or fewer,10 or fewer,766
,,,Jun,10 or fewer,10 or fewer,10 or fewer,809
,,,Jul,10 or fewer,10 or fewer,10 or fewer,879
,,,Aug,10 or fewer,10 or fewer,10 or fewer,856
,,,Sep,10 or fewer,10 or fewer,10 or fewer,785
,,,Oct,10 or fewer,10 or fewer,10 or fewer,745
,,,Nov,10 or fewer,10 or fewer,10 or fewer,752
,,,Dec,10 or fewer,10 or fewer,10 or fewer,783
,65 Years or more,2021,Jan,10 or fewer,10 or fewer,10 or fewer,742
,,,Feb,10 or fewer,10 or fewer,10 or fewer,643
,,,Mar,10 or fewer,10 or fewer,10 or fewer,753
,,,Apr,10 or fewer,10 or fewer,10 or fewer,783
,,,May,10 or fewer,10 or fewer,10 or fewer,828
,,,Jun,10 or fewer,10 or fewer,10 or fewer,870
,,,Jul,10 or fewer,10 or fewer,10 or fewer,901
,,,Aug,10 or fewer,10 or fewer,10 or fewer,901
,,,Sep,10 or fewer,10 or fewer,10 or fewer,828
,,,Oct,10 or fewer,10 or fewer,10 or fewer,833
,,,Nov,10 or fewer,10 or fewer,10 or fewer,826
,,,Dec,10 or fewer,10 or fewer,10 or fewer,808
,No value,2021,Jan,10 or fewer,10 or fewer,10 or fewer,123
,,,Feb,10 or fewer,10 or fewer,10 or fewer,94
,,,Mar,10 or fewer,10 or fewer,10 or fewer,99
,,,Apr,10 or fewer,10 or fewer,10 or fewer,93
,,,May,10 or fewer,10 or fewer,10 or fewer,124
,,,Jun,10 or fewer,10 or fewer,10 or fewer,127
,,,Jul,10 or fewer,10 or fewer,10 or fewer,127
,,,Aug,10 or fewer,10 or fewer,10 or fewer,122
,,,Sep,10 or fewer,10 or fewer,10 or fewer,138
,,,Oct,10 or fewer,10 or fewer,10 or fewer,147
,,,Nov,10 or fewer,10 or fewer,10 or fewer,143
,,,Dec,10 or fewer,10 or fewer,10 or fewer,145
,"Total: Total includes all data under the Wyoming bucket, including data from rows not currently displayed.",2021,Jan,10 or fewer,10 or fewer,10 or fewer,3166
,,,Feb,10 or fewer,10 or fewer,10 or fewer,2760
,,,Mar,10 or fewer,10 or fewer,10 or fewer,3102
,,,Apr,10 or fewer,10 or fewer,10 or fewer,3381
,,,May,10 or fewer,10 or fewer,10 or fewer,3585
,,,Jun,10 or fewer,10 or fewer,10 or fewer,3648
,,,Jul,10 or fewer,10 or fewer,10 or fewer,3842
,,,Aug,10 or fewer,10 or fewer,10 or fewer,3818
,,,Sep,10 or fewer,10 or fewer,10 or fewer,3757
,,,Oct,10 or fewer,10 or fewer,10 or fewer,3636
,,,Nov,10 or fewer,10 or fewer,10 or fewer,3629
,,,Dec,10 or fewer,10 or fewer,10 or fewer,3701
District of Columbia,Less than 15 Years,2021,Jan,10 or fewer,10 or fewer,10 or fewer,62
,,,Feb,10 or fewer,10 or fewer,10 or fewer,34
,,,Mar,10 or fewer,10 or fewer,10 or fewer,50
,,,Apr,10 or fewer,10 or fewer,10 or fewer,59
,,,May,10 or fewer,10 or fewer,10 or fewer,58
,,,Jun,10 or fewer,10 or fewer,10 or fewer,80
,,,Jul,10 or fewer,10 or fewer,10 or fewer,143
,,,Aug,10 or fewer,10 or fewer,10 or fewer,173
,,,Sep,10 or fewer,10 or fewer,10 or fewer,165
,,,Oct,10 or fewer,10 or fewer,10 or fewer,132
,,,Nov,10 or fewer,10 or fewer,10 or fewer,135
,,,Dec,10 or fewer,10 or fewer,10 or fewer,220
,≥ 15 and < 25 Years,2021,Jan,10 or fewer,10 or fewer,10 or fewer,131
,,,Feb,10 or fewer,10 or fewer,10 or fewer,119
,,,Mar,10 or fewer,10 or fewer,10 or fewer,144
,,,Apr,10 or fewer,10 or fewer,10 or fewer,156
,,,May,10 or fewer,10 or fewer,10 or fewer,149
,,,Jun,10 or fewer,10 or fewer,10 or fewer,173
,,,Jul,10 or fewer,10 or fewer,10 or fewer,229
,,,Aug,10 or fewer,10 or fewer,10 or fewer,282
,,,Sep,10 or fewer,10 or fewer,10 or fewer,290
,,,Oct,10 or fewer,10 or fewer,10 or fewer,301
,,,Nov,10 or fewer,10 or fewer,10 or fewer,235
,,,Dec,10 or fewer,10 or fewer,10 or fewer,302
,≥ 25 and < 45 Years,2021,Jan,10 or fewer,10 or fewer,10 or fewer,370
,,,Feb,10 or fewer,10 or fewer,10 or fewer,333
,,,Mar,10 or fewer,10 or fewer,10 or fewer,356
,,,Apr,10 or fewer,10 or fewer,10 or fewer,393
,,,May,10 or fewer,10 or fewer,10 or fewer,432
,,,Jun,10 or fewer,10 or fewer,10 or fewer,583
,,,Jul,10 or fewer,10 or fewer,10 or fewer,746
,,,Aug,10 or fewer,10 or fewer,10 or fewer,881
,,,Sep,10 or fewer,10 or fewer,10 or fewer,716
,,,Oct,10 or fewer,10 or fewer,10 or fewer,788
,,,Nov,10 or fewer,10 or fewer,10 or fewer,714
,,,Dec,10 or fewer,10 or fewer,10 or fewer,1085
,≥ 45 and < 65 Years,2021,Jan,10 or fewer,10 or fewer,10 or fewer,149
,,,Feb,10 or fewer,10 or fewer,10 or fewer,128
,,,Mar,10 or fewer,10 or fewer,10 or fewer,186
,,,Apr,10 or fewer,10 or fewer,10 or fewer,191
,,,May,10 or fewer,10 or fewer,10 or fewer,194
,,,Jun,10 or fewer,10 or fewer,10 or fewer,293
,,,Jul,10 or fewer,10 or fewer,10 or fewer,360
,,,Aug,10 or fewer,10 or fewer,10 or fewer,392
,,,Sep,10 or fewer,10 or fewer,10 or fewer,418
,,,Oct,10 or fewer,10 or fewer,10 or fewer,394
,,,Nov,10 or fewer,10 or fewer,10 or fewer,311
,,,Dec,10 or fewer,10 or fewer,10 or fewer,430
,65 Years or more,2021,Jan,10 or fewer,10 or fewer,10 or fewer,98
,,,Feb,10 or fewer,10 or fewer,10 or fewer,77
,,,Mar,10 or fewer,10 or fewer,10 or fewer,91
,,,Apr,10 or fewer,10 or fewer,10 or fewer,75
,,,May,10 or fewer,10 or fewer,10 or fewer,107
,,,Jun,10 or fewer,10 or fewer,10 or fewer,150
,,,Jul,10 or fewer,10 or fewer,10 or fewer,184
,,,Aug,10 or fewer,10 or fewer,10 or fewer,208
,,,Sep,10 or fewer,10 or fewer,10 or fewer,191
,,,Oct,10 or fewer,10 or fewer,10 or fewer,221
,,,Nov,10 or fewer,10 or fewer,10 or fewer,230
,,,Dec,10 or fewer,10 or fewer,10 or fewer,273
,No value,2021,Jan,10 or fewer,10 or fewer,10 or fewer,23
,,,Feb,10 or fewer,10 or fewer,10 or fewer,23
,,,Mar,10 or fewer,10 or fewer,10 or fewer,21
,,,Apr,10 or fewer,10 or fewer,10 or fewer,23
,,,May,10 or fewer,10 or fewer,10 or fewer,17
,,,Jun,10 or fewer,10 or fewer,10 or fewer,23
,,,Jul,10 or fewer,10 or fewer,10 or fewer,50
,,,Aug,10 or fewer,10 or fewer,10 or fewer,30
,,,Sep,10 or fewer,10 or fewer,10 or fewer,55
,,,Oct,10 or fewer,10 or fewer,10 or fewer,67
,,,Nov,10 or fewer,10 or fewer,10 or fewer,42
,,,Dec,10 or fewer,10 or fewer,10 or fewer,50
,"Total: Total includes all data under the District of Columbia bucket, including data from rows not currently displayed.",2021,Jan,10 or fewer,10 or fewer,10 or fewer,833
,,,Feb,10 or fewer,10 or fewer,10 or fewer,714
,,,Mar,10 or fewer,10 or fewer,10 or fewer,848
,,,Apr,10 or fewer,10 or fewer,10 or fewer,897
,,,May,10 or fewer,10 or fewer,10 or fewer,957
,,,Jun,10 or fewer,10 or fewer,10 or fewer,1302
,,,Jul,10 or fewer,10 or fewer,10 or fewer,1711
,,,Aug,10 or fewer,10 or fewer,10 or fewer,1966
,,,Sep,10 or fewer,10 or fewer,10 or fewer,1835
,,,Oct,10 or fewer,10 or fewer,10 or fewer,1902
,,,Nov,10 or fewer,10 or fewer,10 or fewer,1667
,,,Dec,10 or fewer,10 or fewer,10 or fewer,2360
Puerto Rico,Less than 15 Years,2021,Jan,10 or fewer,10 or fewer,10 or fewer,11
,,,Feb,10 or fewer,10 or fewer,10 or fewer,10 or fewer
,,,Mar,10 or fewer,10 or fewer,10 or fewer,14
,,,Apr,10 or fewer,10 or fewer,10 or fewer,22
,,,May,10 or fewer,10 or fewer,10 or fewer,22
,,,Jun,10 or fewer,10 or fewer,10 or fewer,28
,,,Jul,10 or fewer,10 or fewer,10 or fewer,58
,,,Aug,10 or fewer,10 or fewer,10 or fewer,33
,,,Sep,10 or fewer,10 or fewer,10 or fewer,17
,,,Oct,10 or fewer,10 or fewer,10 or fewer,26
,,,Nov,10 or fewer,10 or fewer,10 or fewer,21
,,,Dec,10 or fewer,10 or fewer,10 or fewer,51
,≥ 15 and < 25 Years,2021,Jan,10 or fewer,10 or fewer,10 or fewer,18
,,,Feb,10 or fewer,10 or fewer,10 or fewer,18
,,,Mar,10 or fewer,10 or fewer,10 or fewer,22
,,,Apr,10 or fewer,10 or fewer,10 or fewer,26
,,,May,10 or fewer,10 or fewer,10 or fewer,33
,,,Jun,10 or fewer,10 or fewer,10 or fewer,35
,,,Jul,10 or fewer,10 or fewer,10 or fewer,45
,,,Aug,10 or fewer,10 or fewer,10 or fewer,34
,,,Sep,10 or fewer,10 or fewer,10 or fewer,29
,,,Oct,10 or fewer,10 or fewer,10 or fewer,39
,,,Nov,10 or fewer,10 or fewer,10 or fewer,29
,,,Dec,10 or fewer,10 or fewer,10 or fewer,38
,≥ 25 and < 45 Years,2021,Jan,10 or fewer,10 or fewer,10 or fewer,28
,,,Feb,10 or fewer,10 or fewer,10 or fewer,37
,,,Mar,10 or fewer,10 or fewer,10 or fewer,57
,,,Apr,10 or fewer,10 or fewer,10 or fewer,42
,,,May,10 or fewer,10 or fewer,10 or fewer,41
,,,Jun,10 or fewer,10 or fewer,10 or fewer,52
,,,Jul,10 or fewer,10 or fewer,10 or fewer,54
,,,Aug,10 or fewer,10 or fewer,10 or fewer,45
,,,Sep,10 or fewer,10 or fewer,10 or fewer,52
,,,Oct,10 or fewer,10 or fewer,10 or fewer,66
,,,Nov,10 or fewer,10 or fewer,10 or fewer,52
,,,Dec,10 or fewer,10 or fewer,10 or fewer,67
,≥ 45 and < 65 Years,2021,Jan,10 or fewer,10 or fewer,10 or fewer,57
,,,Feb,10 or fewer,10 or fewer,10 or fewer,41
,,,Mar,10 or fewer,10 or fewer,10 or fewer,40
,,,Apr,10 or fewer,10 or fewer,10 or fewer,43
,,,May,10 or fewer,10 or fewer,10 or fewer,52
,,,Jun,10 or fewer,10 or fewer,10 or fewer,56
,,,Jul,10 or fewer,10 or fewer,10 or fewer,68
,,,Aug,10 or fewer,10 or fewer,10 or fewer,65
,,,Sep,10 or fewer,10 or fewer,10 or fewer,40
,,,Oct,10 or fewer,10 or fewer,10 or fewer,54
,,,Nov,10 or fewer,10 or fewer,10 or fewer,61
,,,Dec,10 or fewer,10 or fewer,10 or fewer,82
,65 Years or more,2021,Jan,10 or fewer,10 or fewer,10 or fewer,19
,,,Feb,10 or fewer,10 or fewer,10 or fewer,23
,,,Mar,10 or fewer,10 or fewer,10 or fewer,33
,,,Apr,10 or fewer,10 or fewer,10 or fewer,37
,,,May,10 or fewer,10 or fewer,10 or fewer,48
,,,Jun,10 or fewer,10 or fewer,10 or fewer,66
,,,Jul,10 or fewer,10 or fewer,10 or fewer,92
,,,Aug,10 or fewer,10 or fewer,10 or fewer,71
,,,Sep,10 or fewer,10 or fewer,10 or fewer,47
,,,Oct,10 or fewer,10 or fewer,10 or fewer,48
,,,Nov,10 or fewer,10 or fewer,10 or fewer,59
,,,Dec,10 or fewer,10 or fewer,10 or fewer,60
,No value,2021,Jan,10 or fewer,10 or fewer,10 or fewer,10 or fewer
,,,Feb,10 or fewer,10 or fewer,10 or fewer,10 or fewer
,,,Mar,10 or fewer,10 or fewer,10 or fewer,10 or fewer
,,,Apr,10 or fewer,10 or fewer,10 or fewer,10 or fewer
,,,May,10 or fewer,10 or fewer,10 or fewer,10 or fewer
,,,Jun,10 or fewer,10 or fewer,10 or fewer,10 or fewer
,,,Jul,10 or fewer,10 or fewer,10 or fewer,10 or fewer
,,,Aug,10 or fewer,10 or fewer,10 or fewer,10 or fewer
,,,Sep,10 or fewer,10 or fewer,10 or fewer,10 or fewer
,,,Oct,10 or fewer,10 or fewer,10 or fewer,10 or fewer
,,,Nov,10 or fewer,10 or fewer,10 or fewer,10 or fewer
,,,Dec,10 or fewer,10 or fewer,10 or fewer,10 or fewer
,"Total: Total includes all data under the Puerto Rico bucket, including data from rows not currently displayed.",2021,Jan,10 or fewer,10 or fewer,10 or fewer,135
,,,Feb,10 or fewer,10 or fewer,10 or fewer,128
,,,Mar,10 or fewer,10 or fewer,10 or fewer,168
,,,Apr,10 or fewer,10 or fewer,10 or fewer,174
,,,May,10 or fewer,10 or fewer,10 or fewer,201
,,,Jun,10 or fewer,10 or fewer,10 or fewer,241
,,,Jul,10 or fewer,10 or fewer,10 or fewer,323
,,,Aug,10 or fewer,10 or fewer,10 or fewer,253
,,,Sep,10 or fewer,10 or fewer,10 or fewer,191
,,,Oct,10 or fewer,10 or fewer,10 or fewer,235
,,,Nov,10 or fewer,10 or fewer,10 or fewer,231
,,,Dec,10 or fewer,10 or fewer,10 or fewer,305
Alaska,Less than 15 Years,2021,Jan,10 or fewer,10 or fewer,10 or fewer,10 or fewer
,,,Feb,10 or fewer,10 or fewer,10 or fewer,10 or fewer
,,,Mar,10 or fewer,10 or fewer,10 or fewer,17
,,,Apr,10 or fewer,10 or fewer,10 or fewer,24
,,,May,10 or fewer,10 or fewer,10 or fewer,18
,,,Jun,10 or fewer,10 or fewer,10 or fewer,42
,,,Jul,10 or fewer,10 or fewer,10 or fewer,38
,,,Aug,10 or fewer,10 or fewer,10 or fewer,20
,,,Sep,10 or fewer,10 or fewer,10 or fewer,18
,,,Oct,10 or fewer,10 or fewer,10 or fewer,13
,,,Nov,10 or fewer,10 or fewer,10 or fewer,26
,,,Dec,10 or fewer,10 or fewer,10 or fewer,25
,≥ 15 and < 25 Years,2021,Jan,10 or fewer,10 or fewer,10 or fewer,37
,,,Feb,10 or fewer,10 or fewer,10 or fewer,22
,,,Mar,10 or fewer,10 or fewer,10 or fewer,28
,,,Apr,10 or fewer,10 or fewer,10 or fewer,19
,,,May,10 or fewer,10 or fewer,10 or fewer,32
,,,Jun,10 or fewer,10 or fewer,10 or fewer,36
,,,Jul,10 or fewer,10 or fewer,10 or fewer,29
,,,Aug,10 or fewer,10 or fewer,10 or fewer,28
,,,Sep,10 or fewer,10 or fewer,10 or fewer,35
,,,Oct,10 or fewer,10 or fewer,10 or fewer,30
,,,Nov,10 or fewer,10 or fewer,10 or fewer,28
,,,Dec,10 or fewer,10 or fewer,10 or fewer,32
,≥ 25 and < 45 Years,2021,Jan,10 or fewer,10 or fewer,10 or fewer,46
,,,Feb,10 or fewer,10 or fewer,10 or fewer,40
,,,Mar,10 or fewer,10 or fewer,10 or fewer,34
,,,Apr,10 or fewer,10 or fewer,10 or fewer,40
,,,May,10 or fewer,10 or fewer,10 or fewer,59
,,,Jun,10 or fewer,10 or fewer,10 or fewer,58
,,,Jul,10 or fewer,10 or fewer,10 or fewer,46
,,,Aug,10 or fewer,10 or fewer,10 or fewer,47
,,,Sep,10 or fewer,10 or fewer,10 or fewer,38
,,,Oct,10 or fewer,10 or fewer,10 or fewer,48
,,,Nov,10 or fewer,10 or fewer,10 or fewer,52
,,,Dec,10 or fewer,10 or fewer,10 or fewer,52
,≥ 45 and < 65 Years,2021,Jan,10 or fewer,10 or fewer,10 or fewer,44
,,,Feb,10 or fewer,10 or fewer,10 or fewer,37
,,,Mar,10 or fewer,10 or fewer,10 or fewer,45
,,,Apr,10 or fewer,10 or fewer,10 or fewer,49
,,,May,10 or fewer,10 or fewer,10 or fewer,45
,,,Jun,10 or fewer,10 or fewer,10 or fewer,44
,,,Jul,10 or fewer,10 or fewer,10 or fewer,49
,,,Aug,10 or fewer,10 or fewer,10 or fewer,27
,,,Sep,10 or fewer,10 or fewer,10 or fewer,31
,,,Oct,10 or fewer,10 or fewer,10 or fewer,51
,,,Nov,10 or fewer,10 or fewer,10 or fewer,42
,,,Dec,10 or fewer,10 or fewer,10 or fewer,60
,65 Years or more,2021,Jan,10 or fewer,10 or fewer,10 or fewer,26
,,,Feb,10 or fewer,10 or fewer,10 or fewer,30
,,,Mar,10 or fewer,10 or fewer,10 or fewer,47
,,,Apr,10 or fewer,10 or fewer,10 or fewer,32
,,,May,10 or fewer,10 or fewer,10 or fewer,42
,,,Jun,10 or fewer,10 or fewer,10 or fewer,37
,,,Jul,10 or fewer,10 or fewer,10 or fewer,43
,,,Aug,10 or fewer,10 or fewer,10 or fewer,35
,,,Sep,10 or fewer,10 or fewer,10 or fewer,47
,,,Oct,10 or fewer,10 or fewer,10 or fewer,58
,,,Nov,10 or fewer,10 or fewer,10 or fewer,58
,,,Dec,10 or fewer,10 or fewer,10 or fewer,45
,No value,2021,Jan,10 or fewer,10 or fewer,10 or fewer,10 or fewer
,,,Feb,10 or fewer,10 or fewer,10 or fewer,10 or fewer
,,,Mar,10 or fewer,10 or fewer,10 or fewer,10 or fewer
,,,Apr,10 or fewer,10 or fewer,10 or fewer,10 or fewer
,,,May,10 or fewer,10 or fewer,10 or fewer,10 or fewer
,,,Jun,10 or fewer,10 or fewer,10 or fewer,10 or fewer
,,,Jul,10 or fewer,10 or fewer,10 or fewer,10 or fewer
,,,Aug,10 or fewer,10 or fewer,10 or fewer,10 or fewer
,,,Sep,10 or fewer,10 or fewer,10 or fewer,10 or fewer
,,,Oct,10 or fewer,10 or fewer,10 or fewer,10 or fewer
,,,Nov,10 or fewer,10 or fewer,10 or fewer,10 or fewer
,,,Dec,10 or fewer,10 or fewer,10 or fewer,10 or fewer
,"Total: Total includes all data under the Alaska bucket, including data from rows not currently displayed.",2021,Jan,10 or fewer,10 or fewer,10 or fewer,165
,,,Feb,10 or fewer,10 or fewer,10 or fewer,141
,,,Mar,10 or fewer,10 or fewer,10 or fewer,177
,,,Apr,10 or fewer,10 or fewer,10 or fewer,168
,,,May,10 or fewer,10 or fewer,10 or fewer,198
,,,Jun,10 or fewer,10 or fewer,10 or fewer,218
,,,Jul,10 or fewer,10 or fewer,10 or fewer,209
,,,Aug,10 or fewer,10 or fewer,10 or fewer,162
,,,Sep,10 or fewer,10 or fewer,10 or fewer,176
,,,Oct,10 or fewer,10 or fewer,10 or fewer,207
,,,Nov,10 or fewer,10 or fewer,10 or fewer,212
,,,Dec,10 or fewer,10 or fewer,10 or fewer,218
Virgin Islands,Less than 15 Years,2021,Jan,10 or fewer,10 or fewer,10 or fewer,10 or fewer
,,,Feb,10 or fewer,10 or fewer,10 or fewer,10 or fewer
,,,Mar,10 or fewer,10 or fewer,10 or fewer,10 or fewer
,,,Apr,10 or fewer,10 or fewer,10 or fewer,10 or fewer
,,,May,10 or fewer,10 or fewer,10 or fewer,10 or fewer
,,,Jun,10 or fewer,10 or fewer,10 or fewer,10 or fewer
,,,Jul,10 or fewer,10 or fewer,10 or fewer,10 or fewer
,,,Aug,10 or fewer,10 or fewer,10 or fewer,10 or fewer
,,,Sep,10 or fewer,10 or fewer,10 or fewer,10 or fewer
,,,Oct,10 or fewer,10 or fewer,10 or fewer,10 or fewer
,,,Nov,10 or fewer,10 or fewer,10 or fewer,10 or fewer
,,,Dec,10 or fewer,10 or fewer,10 or fewer,10 or fewer
,≥ 15 and < 25 Years,2021,Jan,10 or fewer,10 or fewer,10 or fewer,10 or fewer
,,,Feb,10 or fewer,10 or fewer,10 or fewer,10 or fewer
,,,Mar,10 or fewer,10 or fewer,10 or fewer,10 or fewer
,,,Apr,10 or fewer,10 or fewer,10 or fewer,10 or fewer
,,,May,10 or fewer,10 or fewer,10 or fewer,10 or fewer
,,,Jun,10 or fewer,10 or fewer,10 or fewer,10 or fewer
,,,Jul,10 or fewer,10 or fewer,10 or fewer,10 or fewer
,,,Aug,10 or fewer,10 or fewer,10 or fewer,10 or fewer
,,,Sep,10 or fewer,10 or fewer,10 or fewer,10 or fewer
,,,Oct,10 or fewer,10 or fewer,10 or fewer,10 or fewer
,,,Nov,10 or fewer,10 or fewer,10 or fewer,10 or fewer
,,,Dec,10 or fewer,10 or fewer,10 or fewer,10 or fewer
,≥ 25 and < 45 Years,2021,Jan,10 or fewer,10 or fewer,10 or fewer,10 or fewer
,,,Feb,10 or fewer,10 or fewer,10 or fewer,10 or fewer
,,,Mar,10 or fewer,10 or fewer,10 or fewer,11
,,,Apr,10 or fewer,10 or fewer,10 or fewer,10 or fewer
,,,May,10 or fewer,10 or fewer,10 or fewer,10 or fewer
,,,Jun,10 or fewer,10 or fewer,10 or fewer,10 or fewer
,,,Jul,10 or fewer,10 or fewer,10 or fewer,10 or fewer
,,,Aug,10 or fewer,10 or fewer,10 or fewer,10 or fewer
,,,Sep,10 or fewer,10 or fewer,10 or fewer,10 or fewer
,,,Oct,10 or fewer,10 or fewer,10 or fewer,10 or fewer
,,,Nov,10 or fewer,10 or fewer,10 or fewer,11
,,,Dec,10 or fewer,10 or fewer,10 or fewer,10 or fewer
,≥ 45 and < 65 Years,2021,Jan,10 or fewer,10 or fewer,10 or fewer,12
,,,Feb,10 or fewer,10 or fewer,10 or fewer,10 or fewer
,,,Mar,10 or fewer,10 or fewer,10 or fewer,10 or fewer
,,,Apr,10 or fewer,10 or fewer,10 or fewer,16
,,,May,10 or fewer,10 or fewer,10 or fewer,16
,,,Jun,10 or fewer,10 or fewer,10 or fewer,10 or fewer
